ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	ID_TOKEN_NELL_INTERVENTO	CUE	SCOPE
# text = ma come, il presidente Fico autorizza oggi un gruppo in deroga quando, nel 2013, “postava” sul blog del suo movimento attacchi feroci contro i gruppi in deroga dicendo che erano in deroga al Regolamento, dicendo che erano soldi buttati - non dico dove per una questione di rispetto di quest'Aula - e che questo era il comportamento tipico della casta e dei partiti irresponsabili?
1	ma	_	_	_	_	7	cc	_	_	99	O	_
2	come	_	_	_	_	7	advmod	_	_	100	O	_
3	,	_	_	_	_	2	punct	_	_	101	O	_
4	il	_	_	_	_	5	det	_	_	102	O	_
5	presidente	_	_	_	_	7	nsubj	_	_	103	O	_
6	Fico	_	_	_	_	5	nmod	_	_	104	O	_
7	autorizza	_	_	_	_	0	root	_	_	105	O	_
8	oggi	_	_	_	_	7	advmod	_	_	106	O	_
9	un	_	_	_	_	10	det	_	_	107	O	_
10	gruppo	_	_	_	_	7	obj	_	_	108	O	_
11	in	_	_	_	_	12	case	_	_	109	O	_
12	deroga	_	_	_	_	10	nmod	_	_	110	O	_
13	quando	_	_	_	_	20	mark	_	_	111	O	_
14	,	_	_	_	_	20	punct	_	_	112	O	_
15-16	nel	_	_	_	_	_	_	_	_	_	_	_
15	in	_	_	_	_	17	case	_	_	113	O	_
16	il	_	_	_	_	17	det	_	_	114	O	_
17	2013	_	_	_	_	20	obl	_	_	115	O	_
18	,	_	_	_	_	17	punct	_	_	116	O	_
19	“	_	_	_	_	20	punct	_	_	117	O	_
20	postava	_	_	_	_	7	advcl	_	_	118	O	_
21	”	_	_	_	_	20	punct	_	_	119	O	_
22-23	sul	_	_	_	_	_	_	_	_	_	_	_
22	su	_	_	_	_	24	case	_	_	120	O	_
23	il	_	_	_	_	24	det	_	_	121	O	_
24	blog	_	_	_	_	20	obl	_	_	122	O	_
25-26	del	_	_	_	_	_	_	_	_	_	_	_
25	di	_	_	_	_	28	case	_	_	123	O	_
26	il	_	_	_	_	28	det	_	_	124	O	_
27	suo	_	_	_	_	28	det:poss	_	_	125	O	_
28	movimento	_	_	_	_	24	nmod	_	_	126	O	_
29	attacchi	_	_	_	_	20	obj	_	_	127	O	_
30	feroci	_	_	_	_	29	amod	_	_	128	O	_
31	contro	_	_	_	_	33	case	_	_	129	O	_
32	i	_	_	_	_	33	det	_	_	130	O	_
33	gruppi	_	_	_	_	29	nmod	_	_	131	O	_
34	in	_	_	_	_	35	case	_	_	132	O	_
35	deroga	_	_	_	_	33	nmod	_	_	133	O	_
36	dicendo	_	_	_	_	20	advcl	_	_	134	O	_
37	che	_	_	_	_	38	mark	_	_	135	O	_
38	erano	_	_	_	_	36	ccomp	_	_	136	O	_
39	in	_	_	_	_	40	case	_	_	137	O	_
40	deroga	_	_	_	_	38	obl	_	_	138	O	_
41-42	al	_	_	_	_	_	_	_	_	_	_	_
41	a	_	_	_	_	43	case	_	_	139	O	_
42	il	_	_	_	_	43	det	_	_	140	O	_
43	Regolamento	_	_	_	_	40	nmod	_	_	141	O	_
44	,	_	_	_	_	45	punct	_	_	142	O	_
45	dicendo	_	_	_	_	36	conj	_	_	143	BS?	_
46	che	_	_	_	_	48	mark	_	_	144	O	_
47	erano	_	_	_	_	48	cop	_	_	145	O	_
48	soldi	_	_	_	_	45	ccomp	_	_	146	O	_
49	buttati	_	_	_	_	48	amod	_	_	147	O	_
50	-	_	_	_	_	52	punct	_	_	148	O	_
51	non	_	_	_	_	52	advmod	_	_	149	BN	_
52	dico	_	_	_	_	48	advcl	_	_	150	O	149
53	dove	_	_	_	_	52	advmod	_	_	151	O	149
54	per	_	_	_	_	56	case	_	_	152	O	_
55	una	_	_	_	_	56	det	_	_	153	O	_
56	questione	_	_	_	_	52	obl	_	_	154	O	_
57	di	_	_	_	_	58	case	_	_	155	O	_
58	rispetto	_	_	_	_	56	nmod	_	_	156	O	_
59	di	_	_	_	_	61	case	_	_	157	O	_
60	quest'	_	_	_	_	61	det	_	_	158	O	_
61	Aula	_	_	_	_	58	nmod	_	_	159	O	_
62	-	_	_	_	_	52	punct	_	_	160	O	_
63	e	_	_	_	_	68	cc	_	_	161	O	_
64	che	_	_	_	_	68	mark	_	_	162	O	_
65	questo	_	_	_	_	68	nsubj	_	_	163	O	_
66	era	_	_	_	_	68	cop	_	_	164	O	_
67	il	_	_	_	_	68	det	_	_	165	O	_
68	comportamento	_	_	_	_	45	ccomp	_	_	166	O	_
69	tipico	_	_	_	_	68	amod	_	_	167	O	_
70-71	della	_	_	_	_	_	_	_	_	_	_	_
70	di	_	_	_	_	72	case	_	_	168	O	_
71	la	_	_	_	_	72	det	_	_	169	O	_
72	casta	_	_	_	_	68	nmod	_	_	170	O	_
73	e	_	_	_	_	76	cc	_	_	171	O	_
74-75	dei	_	_	_	_	_	_	_	_	_	_	_
74	di	_	_	_	_	76	case	_	_	172	O	_
75	i	_	_	_	_	76	det	_	_	173	O	_
76	partiti	_	_	_	_	72	conj	_	_	174	O	_
77	irresponsabili	_	_	_	_	76	amod	_	_	175	O	_
78	?	_	_	_	_	7	punct	_	_	176	O	_
# sent_id = 6												
# text = Io credo, Presidente, che lei oggi abbia l'occasione di porre delle precisazioni su questa leggenda dei gruppi in deroga, tanto per cominciare dicendo che non è il Presidente della Camera il proprietario di questo ramo del Parlamento, e che non li autorizza il Presidente ma l'Ufficio di Presidenza, con un voto.
1	Io	_	_	_	_	2	nsubj	_	_	177	O	_
2	credo	_	_	_	_	0	root	_	_	178	BS	_
3	,	_	_	_	_	2	punct	_	_	179	O	_
4	Presidente	_	_	_	_	2	vocative	_	_	180	O	_
5	,	_	_	_	_	2	punct	_	_	181	O	_
6	che	_	_	_	_	9	mark	_	_	182	O	178
7	lei	_	_	_	_	9	nsubj	_	_	183	O	178
8	oggi	_	_	_	_	9	advmod	_	_	184	O	178
9	abbia	_	_	_	_	2	ccomp	_	_	185	O	178
10	l'	_	_	_	_	11	det	_	_	186	O	178
11	occasione	_	_	_	_	9	obj	_	_	187	O	178
12	di	_	_	_	_	13	mark	_	_	188	O	178
13	porre	_	_	_	_	11	acl	_	_	189	O	178
14-15	delle	_	_	_	_	_	_	_	_	_	_	_
14	di	_	_	_	_	16	case	_	_	190	O	178
15	le	_	_	_	_	16	det	_	_	191	O	178
16	precisazioni	_	_	_	_	13	obl	_	_	192	O	178
17	su	_	_	_	_	19	case	_	_	193	O	178
18	questa	_	_	_	_	19	det	_	_	194	O	178
19	leggenda	_	_	_	_	13	obl	_	_	195	O	178
20-21	dei	_	_	_	_	_	_	_	_	_	_	_
20	di	_	_	_	_	22	case	_	_	196	O	178
21	i	_	_	_	_	22	det	_	_	197	O	178
22	gruppi	_	_	_	_	19	nmod	_	_	198	O	178
23	in	_	_	_	_	24	case	_	_	199	O	178
24	deroga	_	_	_	_	22	nmod	_	_	200	O	178
25	,	_	_	_	_	13	punct	_	_	201	O	178?
26	tanto	_	_	_	_	28	advmod	_	_	202	O	178?
27	per	_	_	_	_	28	mark	_	_	203	O	178?
28	cominciare	_	_	_	_	9	advcl	_	_	204	O	178?
29	dicendo	_	_	_	_	13	advcl	_	_	205	O	178?
30	che	_	_	_	_	34	mark	_	_	206	O	178?
31	non	_	_	_	_	34	advmod	_	_	207	BN	178?
32	è	_	_	_	_	34	cop	_	_	208	O	178?, 207
33	il	_	_	_	_	34	det	_	_	209	O	178?, 207
34	Presidente	_	_	_	_	29	ccomp	_	_	210	O	178?, 207
35-36	della	_	_	_	_	_	_	_	_	_	_	_
35	di	_	_	_	_	37	case	_	_	211	O	178?, 207
36	la	_	_	_	_	37	det	_	_	212	O	178?, 207
37	Camera	_	_	_	_	34	nmod	_	_	213	O	178?, 207
38	il	_	_	_	_	39	det	_	_	214	O	178?, 207
39	proprietario	_	_	_	_	34	nmod	_	_	215	O	178?, 207
40	di	_	_	_	_	42	case	_	_	216	O	178?, 207
41	questo	_	_	_	_	42	det	_	_	217	O	178?, 207
42	ramo	_	_	_	_	39	nmod	_	_	218	O	178?, 207
43-44	del	_	_	_	_	_	_	_	_	_	_	_
43	di	_	_	_	_	45	case	_	_	219	O	178?, 207
44	il	_	_	_	_	45	det	_	_	220	O	178?, 207
45	Parlamento	_	_	_	_	42	nmod	_	_	221	O	178?, 207
46	,	_	_	_	_	51	punct	_	_	222	O	178?
47	e	_	_	_	_	51	cc	_	_	223	O	178?
48	che	_	_	_	_	51	mark	_	_	224	O	178?
49	non	_	_	_	_	51	advmod	_	_	225	BN	178?
50	li	_	_	_	_	51	obj	_	_	226	O	178?, 225
51	autorizza	_	_	_	_	34	conj	_	_	227	O	178?, 225
52	il	_	_	_	_	53	det	_	_	228	O	178?, 225
53	Presidente	_	_	_	_	51	nsubj	_	_	229	O	178?, 225
54	ma	_	_	_	_	56	cc	_	_	230	O	178?
55	l'	_	_	_	_	56	det	_	_	231	O	178?
56	Ufficio	_	_	_	_	53	conj	_	_	232	O	178?
57	di	_	_	_	_	58	case	_	_	233	O	178?
58	Presidenza	_	_	_	_	56	nmod	_	_	234	O	178?
59	,	_	_	_	_	51	punct	_	_	235	O	178?
60	con	_	_	_	_	62	case	_	_	236	O	178?
61	un	_	_	_	_	62	det	_	_	237	O	178?
62	voto	_	_	_	_	51	obl	_	_	238	O	178?
63	.	_	_	_	_	2	punct	_	_	239	O	178?
# sent_id = 7												
# text = In secondo luogo, che i gruppi in deroga non sono gruppi in deroga al Regolamento, Presidente, ma sono gruppi in deroga al numero…
1	In	_	_	_	_	3	case	_	_	240	O	178?
2	secondo	_	_	_	_	3	amod	_	_	241	O	178?
3	luogo	_	_	_	_	12	obl	_	_	242	O	178?
4	,	_	_	_	_	3	punct	_	_	243	O	178?
5	che	_	_	_	_	12	mark	_	_	244	O	178?
6	i	_	_	_	_	7	det	_	_	245	O	178?, 249
7	gruppi	_	_	_	_	12	nsubj	_	_	246	O	178?, 249
8	in	_	_	_	_	9	case	_	_	247	O	178?, 249
9	deroga	_	_	_	_	7	nmod	_	_	248	O	178?, 249
10	non	_	_	_	_	12	advmod	_	_	249	BN	_
11	sono	_	_	_	_	12	cop	_	_	250	O	178?, 249
12	gruppi	_	_	_	_	0	root	_	_	251	O	178?, 249
13	in	_	_	_	_	14	case	_	_	252	O	178?, 249
14	deroga	_	_	_	_	12	nmod	_	_	253	O	178?, 249
15-16	al	_	_	_	_	_	_	_	_	_	_	_
15	a	_	_	_	_	17	case	_	_	254	O	178?, 249
16	il	_	_	_	_	17	det	_	_	255	O	178?, 249
17	Regolamento	_	_	_	_	14	nmod	_	_	256	O	178?, 249
18	,	_	_	_	_	12	punct	_	_	257	O	_
19	Presidente	_	_	_	_	12	vocative	_	_	258	O	_
20	,	_	_	_	_	23	punct	_	_	259	O	_
21	ma	_	_	_	_	23	cc	_	_	260	O	178?
22	sono	_	_	_	_	23	cop	_	_	261	O	178?
23	gruppi	_	_	_	_	12	conj	_	_	262	O	178?
24	in	_	_	_	_	25	case	_	_	263	O	178?
25	deroga	_	_	_	_	23	nmod	_	_	264	O	178?
26-27	al	_	_	_	_	_	_	_	_	_	_	_
26	a	_	_	_	_	28	case	_	_	265	O	178?
27	il	_	_	_	_	28	det	_	_	266	O	178?
28	numero…	_	_	_	_	25	nmod	_	_	267	O	178?
# INTERVENTO NUMERO 12												
# id="tit00050.int00060" cognomeNome="FICO Roberto" nominativo="PRESIDENTE"												
# sent_id = 1												
# text = Baldelli, lei sa che la sto facendo andare avanti nonostante l'intervento non sia pertinente al Regolamento.
1	Baldelli	_	_	_	_	4	vocative	_	_	1	O	_
2	,	_	_	_	_	1	punct	_	_	2	O	_
3	lei	_	_	_	_	4	nsubj	_	_	3	O	_
4	sa	_	_	_	_	0	root	_	_	4	O	_
5	che	_	_	_	_	8	mark	_	_	5	O	_
6	la	_	_	_	_	8	obj	_	_	6	O	_
7	sto	_	_	_	_	8	aux	_	_	7	O	_
8	facendo	_	_	_	_	4	ccomp	_	_	8	O	_
9	andare	_	_	_	_	8	xcomp	_	_	9	O	_
10	avanti	_	_	_	_	9	advmod	_	_	10	O	_
11	nonostante	_	_	_	_	16	mark	_	_	11	O	_
12	l'	_	_	_	_	13	det	_	_	12	O	14
13	intervento	_	_	_	_	16	nsubj	_	_	13	O	14
14	non	_	_	_	_	16	advmod	_	_	14	BN	_
15	sia	_	_	_	_	16	cop	_	_	15	O	14
16	pertinente	_	_	_	_	9	advcl	_	_	16	O	14
17-18	al	_	_	_	_	_	_	_	_	_	_	_
17	a	_	_	_	_	19	case	_	_	17	O	14
18	il	_	_	_	_	19	det	_	_	18	O	14
19	Regolamento	_	_	_	_	16	obl	_	_	19	O	14
20	.	_	_	_	_	4	punct	_	_	20	O	14
# INTERVENTO NUMERO 13												
# id="tit00050.int00070" cognomeNome="BALDELLI Simone" partito="(FI)"												
# sent_id = 1												
# text = No, Presidente, è pertinente eccome!												
1	No	_	_	_	_	6	discourse	_	_	1	O	_
2	,	_	_	_	_	1	punct	_	_	2	O	_
3	Presidente	_	_	_	_	6	vocative	_	_	3	O	_
4	,	_	_	_	_	3	punct	_	_	4	O	_
5	è	_	_	_	_	6	cop	_	_	5	O	_
6	pertinente	_	_	_	_	0	root	_	_	6	O	_
7	eccome	_	_	_	_	6	advmod	_	_	7	O	_
8	!	_	_	_	_	6	punct	_	_	8	O	_
# INTERVENTO NUMERO 14												
# id="tit00050.int00080" cognomeNome="FICO Roberto" nominativo="PRESIDENTE"												
# sent_id = 1												
# text = Non è pertinente al Regolamento, lo sappiamo bene.												
1	Non	_	_	_	_	3	advmod	_	_	1	BN	_
2	è	_	_	_	_	3	cop	_	_	2	O	1
3	pertinente	_	_	_	_	0	root	_	_	3	O	1
4-5	al	_	_	_	_	_	_	_	_	_	_	_
4	a	_	_	_	_	6	case	_	_	4	O	1
5	il	_	_	_	_	6	det	_	_	5	O	1
6	Regolamento	_	_	_	_	3	obl	_	_	6	O	1
7	,	_	_	_	_	3	punct	_	_	7	O	1
8	lo	_	_	_	_	9	obj	_	_	8	O	_
9	sappiamo	_	_	_	_	3	parataxis	_	_	9	O	_
10	bene	_	_	_	_	9	advmod	_	_	10	O	_
11	.	_	_	_	_	3	punct	_	_	11	O	_
# sent_id = 2												
# text = Lei lo sa benissimo.												
1	Lei	_	_	_	_	3	nsubj	_	_	12	O	_
2	lo	_	_	_	_	3	obj	_	_	13	O	_
3	sa	_	_	_	_	0	root	_	_	14	O	_
4	benissimo	_	_	_	_	3	advmod	_	_	15	O	_
5	.	_	_	_	_	3	punct	_	_	16	O	_
# INTERVENTO NUMERO 15												
# id="tit00050.int00090" cognomeNome="BALDELLI Simone" partito="(FI)"												
# sent_id = 1												
# text = Riguarda esattamente l'articolo di cui stiamo parlando:												
1	Riguarda	_	_	_	_	0	root	_	_	1	O	_
2	esattamente	_	_	_	_	1	advmod	_	_	2	O	_
3	l'	_	_	_	_	4	det	_	_	3	O	_
4	articolo	_	_	_	_	1	obj	_	_	4	O	_
5	di	_	_	_	_	6	case	_	_	5	O	_
6	cui	_	_	_	_	8	obl	_	_	6	O	_
7	stiamo	_	_	_	_	8	aux	_	_	7	O	_
8	parlando	_	_	_	_	4	acl:relcl	_	_	8	O	_
9	:	_	_	_	_	1	punct	_	_	9	O	_
# sent_id = 2												
# text = la deroga non è al Regolamento, come sostengono anche dei colleghi che in questo ramo del Parlamento dovrebbero sapere di che cosa parlano.
1	la	_	_	_	_	2	det	_	_	10	O	12
2	deroga	_	_	_	_	7	nsubj	_	_	11	O	12
3	non	_	_	_	_	7	advmod	_	_	12	BN	_
4	è	_	_	_	_	7	cop	_	_	13	O	12
5-6	al	_	_	_	_	_	_	_	_	_	O	12
5	a	_	_	_	_	7	case	_	_	14	O	12
6	il	_	_	_	_	7	det	_	_	15	O	12
7	Regolamento	_	_	_	_	0	root	_	_	16	O	12
8	,	_	_	_	_	7	punct	_	_	17	O	_
9	come	_	_	_	_	10	mark	_	_	18	O	_
10	sostengono	_	_	_	_	7	advcl	_	_	19	O	_
11	anche	_	_	_	_	14	advmod	_	_	20	O	_
12-13	dei	_	_	_	_	_	_	_	_	_	_	_
12	di	_	_	_	_	14	case	_	_	21	O	_
13	i	_	_	_	_	14	det	_	_	22	O	_
14	colleghi	_	_	_	_	10	obl	_	_	23	O	_
15	che	_	_	_	_	23	nsubj	_	_	24	O	_
16	in	_	_	_	_	18	case	_	_	25	O	_
17	questo	_	_	_	_	18	det	_	_	26	O	_
18	ramo	_	_	_	_	23	obl	_	_	27	O	_
19-20	del	_	_	_	_	_	_	_	_	_	_	_
19	di	_	_	_	_	21	case	_	_	28	O	_
20	il	_	_	_	_	21	det	_	_	29	O	_
21	Parlamento	_	_	_	_	18	nmod	_	_	30	O	_
22	dovrebbero	_	_	_	_	23	aux	_	_	31	O	_
23	sapere	_	_	_	_	14	acl:relcl	_	_	32	O	_
24	di	_	_	_	_	26	case	_	_	33	O	_
25	che	_	_	_	_	26	det	_	_	34	O	_
26	cosa	_	_	_	_	27	obl	_	_	35	O	_
27	parlano	_	_	_	_	23	ccomp	_	_	36	O	_
28	.	_	_	_	_	7	punct	_	_	37	O	_
# INTERVENTO NUMERO 16												
# id="tit00050.int00100" cognomeNome="FICO Roberto" nominativo="PRESIDENTE"												
# sent_id = 1												
# text = Baldelli, sa bene che non c'è una discussione su questo argomento; è un richiamo al Regolamento sulle comunicazioni.
1	Baldelli	_	_	_	_	3	nsubj	_	_	1	O	_
2	,	_	_	_	_	1	punct	_	_	2	O	_
3	sa	_	_	_	_	0	root	_	_	3	O	_
4	bene	_	_	_	_	3	advmod	_	_	4	O	_
5	che	_	_	_	_	8	mark	_	_	5	O	_
6	non	_	_	_	_	8	advmod	_	_	6	BN	_
7	c'	_	_	_	_	8	expl	_	_	7	O	6
8	è	_	_	_	_	3	ccomp	_	_	8	O	6
9	una	_	_	_	_	10	det	_	_	9	O	6
10	discussione	_	_	_	_	8	nsubj	_	_	10	O	6
11	su	_	_	_	_	13	case	_	_	11	O	6
12	questo	_	_	_	_	13	det	_	_	12	O	6
13	argomento	_	_	_	_	10	nmod	_	_	13	O	6
14	;	_	_	_	_	17	punct	_	_	14	O	_
15	è	_	_	_	_	17	cop	_	_	15	O	_
16	un	_	_	_	_	17	det	_	_	16	O	_
17	richiamo	_	_	_	_	3	conj	_	_	17	O	_
18-19	al	_	_	_	_	_	_	_	_	_	_	_
18	a	_	_	_	_	20	case	_	_	18	O	_
19	il	_	_	_	_	20	det	_	_	19	O	_
20	Regolamento	_	_	_	_	17	nmod	_	_	20	O	_
21-22	sulle	_	_	_	_	_	_	_	_	_	_	_
21	su	_	_	_	_	23	case	_	_	21	O	_
22	le	_	_	_	_	23	det	_	_	22	O	_
23	comunicazioni	_	_	_	_	20	nmod	_	_	23	O	_
24	.	_	_	_	_	3	punct	_	_	24	O	_
# INTERVENTO NUMERO 17												
# id="tit00050.int00110" cognomeNome="BALDELLI Simone" partito="(FI)"												
# sent_id = 1												
# text = Ma perché, Presidente, quando parla un deputato, che ha tutto il diritto di fare un richiamo al Regolamento - peraltro che mi sembra abbastanza puntuale - deve essere interrotto?
1	Ma	_	_	_	_	33	cc	_	_	1	O	_
2	perché	_	_	_	_	33	advmod	_	_	2	O	_
3	,	_	_	_	_	2	punct	_	_	3	O	_
4	Presidente	_	_	_	_	33	vocative	_	_	4	O	_
5	,	_	_	_	_	4	punct	_	_	5	O	_
6	quando	_	_	_	_	7	mark	_	_	6	O	_
7	parla	_	_	_	_	33	advcl	_	_	7	O	_
8	un	_	_	_	_	9	det	_	_	8	O	_
9	deputato	_	_	_	_	7	nsubj	_	_	9	O	_
10	,	_	_	_	_	9	punct	_	_	10	O	_
11	che	_	_	_	_	12	nsubj	_	_	11	O	_
12	ha	_	_	_	_	9	acl:relcl	_	_	12	O	_
13	tutto	_	_	_	_	15	det:predet	_	_	13	O	_
14	il	_	_	_	_	15	det	_	_	14	O	_
15	diritto	_	_	_	_	12	obj	_	_	15	O	_
16	di	_	_	_	_	17	mark	_	_	16	O	_
17	fare	_	_	_	_	15	acl	_	_	17	O	_
18	un	_	_	_	_	19	det	_	_	18	O	_
19	richiamo	_	_	_	_	17	obj	_	_	19	O	_
20-21	al	_	_	_	_	_	_	_	_	_	_	_
20	a	_	_	_	_	22	case	_	_	20	O	_
21	il	_	_	_	_	22	det	_	_	21	O	_
22	Regolamento	_	_	_	_	19	nmod	_	_	22	O	_
23	-	_	_	_	_	27	punct	_	_	23	O	_
24	peraltro	_	_	_	_	27	advmod	_	_	24	O	_
25	che	_	_	_	_	27	nsubj	_	_	25	O	27
26	mi	_	_	_	_	27	iobj	_	_	26	O	27
27	sembra	_	_	_	_	22	acl:relcl	_	_	27	BS	_
28	abbastanza	_	_	_	_	29	advmod	_	_	28	O	27
29	puntuale	_	_	_	_	27	xcomp	_	_	29	O	27
30	-	_	_	_	_	27	punct	_	_	30	O	_
31	deve	_	_	_	_	33	aux	_	_	31	O	_
32	essere	_	_	_	_	33	aux:pass	_	_	32	O	_
33	interrotto	_	_	_	_	0	root	_	_	33	O	_
34	?	_	_	_	_	33	punct	_	_	34	O	_
# INTERVENTO NUMERO 18												
# id="tit00050.int00120" cognomeNome="FICO Roberto" nominativo="PRESIDENTE"												
# sent_id = 1												
# text = Baldelli, la faccio concludere.												
1	Baldelli	_	_	_	_	4	dislocated	_	_	1	O	_
2	,	_	_	_	_	1	punct	_	_	2	O	_
3	la	_	_	_	_	4	obj	_	_	3	O	_
4	faccio	_	_	_	_	0	root	_	_	4	O	_
5	concludere	_	_	_	_	4	ccomp	_	_	5	O	_
6	.	_	_	_	_	4	punct	_	_	6	O	_
# sent_id = 2												
# text = Solo per chiarire: non è un richiamo pertinente al Regolamento.												
1	Solo	_	_	_	_	3	advmod	_	_	7	O	_
2	per	_	_	_	_	3	mark	_	_	8	O	_
3	chiarire	_	_	_	_	6	advcl	_	_	9	O	_
4	:	_	_	_	_	3	punct	_	_	10	O	_
5	non	_	_	_	_	6	advmod	_	_	11	BN	_
6	è	_	_	_	_	0	root	_	_	12	O	11
7	un	_	_	_	_	8	det	_	_	13	O	11
8	richiamo	_	_	_	_	6	nsubj	_	_	14	O	11
9	pertinente	_	_	_	_	8	amod	_	_	15	O	11
10-11	al	_	_	_	_	_	_	_	_	_	_	_
10	a	_	_	_	_	12	case	_	_	16	O	11
11	il	_	_	_	_	12	det	_	_	17	O	11
12	Regolamento	_	_	_	_	8	nmod	_	_	18	O	11
13	.	_	_	_	_	6	punct	_	_	19	O	11
# sent_id = 3												
# text = Vada avanti, però.												
1	Vada	_	_	_	_	0	root	_	_	20	O	_
2	avanti	_	_	_	_	1	advmod	_	_	21	O	_
3	,	_	_	_	_	1	punct	_	_	22	O	_
4	però	_	_	_	_	1	advmod	_	_	23	O	_
5	.	_	_	_	_	1	punct	_	_	24	O	_
# INTERVENTO NUMERO 19												
# id="tit00050.int00130" cognomeNome="BALDELLI Simone" partito="(FI)"												
# sent_id = 1												
# text = Presidente, essendo una sciocchezza che c'è una deroga al Regolamento, perché è il Regolamento stesso che prevede la possibilità di gruppi in deroga, e la deroga non è al Regolamento ma al numero dei componenti con cui si costituisce, secondo l'articolo 1, ciascun gruppo, e che la deroga è prevista proprio dall'articolo 2, ci terrei che lei precisasse che queste affermazioni fatte da alcuni colleghi, da alcuni commentatori, da alcuni influencer e anche da qualcuno del suo partito qualche anno fa, riferendosi alla stessa circostanza nei confronti della costituzione in deroga al numero dei venti parlamentari del gruppo di Fratelli d'Italia nella precedente legislatura, che tutte queste cose sono sciocchezze, che l'Ufficio di Presidenza ha provveduto nella pienezza dei propri poteri e che lei, Presidente, non è che ha autorizzato nulla che non sia previsto esplicitamente dal Regolamento (Applausi dei deputati del gruppo Forza Italia-Berlusconi Presidente e di deputati del gruppo Partito Democratico).												
1	Presidente	_	_	_	_	70	vocative	_	_	1	O	_
2	,	_	_	_	_	1	punct	_	_	2	O	_
3	essendo	_	_	_	_	5	cop	_	_	3	O	_
4	una	_	_	_	_	5	det	_	_	4	O	_
5	sciocchezza	_	_	_	_	70	advcl	_	_	5	O	_
6	che	_	_	_	_	8	mark	_	_	6	O	_
7	c'	_	_	_	_	8	expl	_	_	7	O	_
8	è	_	_	_	_	5	ccomp	_	_	8	O	_
9	una	_	_	_	_	10	det	_	_	9	O	_
10	deroga	_	_	_	_	8	nsubj	_	_	10	O	_
11-12	al	_	_	_	_	_	_	_	_	_	_	_
11	a	_	_	_	_	13	case	_	_	11	O	_
12	il	_	_	_	_	13	det	_	_	12	O	_
13	Regolamento	_	_	_	_	10	nmod	_	_	13	O	_
14	,	_	_	_	_	8	punct	_	_	14	O	_
15	perché	_	_	_	_	18	mark	_	_	15	O	_
16	è	_	_	_	_	18	cop	_	_	16	O	_
17	il	_	_	_	_	18	det	_	_	17	O	_
18	Regolamento	_	_	_	_	8	nsubj	_	_	18	O	_
19	stesso	_	_	_	_	18	amod	_	_	19	O	_
20	che	_	_	_	_	21	nsubj	_	_	20	O	_
21	prevede	_	_	_	_	18	acl:relcl	_	_	21	O	_
22	la	_	_	_	_	23	det	_	_	22	O	_
23	possibilità	_	_	_	_	21	obj	_	_	23	O	_
24	di	_	_	_	_	25	case	_	_	24	O	_
25	gruppi	_	_	_	_	23	nmod	_	_	25	O	_
26	in	_	_	_	_	27	case	_	_	26	O	_
27	deroga	_	_	_	_	25	nmod	_	_	27	O	_
28	,	_	_	_	_	36	punct	_	_	28	O	_
29	e	_	_	_	_	36	cc	_	_	29	O	_
30	la	_	_	_	_	31	det	_	_	30	O	32
31	deroga	_	_	_	_	36	nsubj	_	_	31	O	32
32	non	_	_	_	_	36	advmod	_	_	32	BN	_
33	è	_	_	_	_	36	cop	_	_	33	O	32
34-35	al	_	_	_	_	_	_	_	_	_	O	32
34	a	_	_	_	_	36	case	_	_	34	O	32
35	il	_	_	_	_	36	det	_	_	35	O	32
36	Regolamento	_	_	_	_	21	conj	_	_	36	O	32
37	ma	_	_	_	_	40	cc	_	_	37	O	_
38-39	al	_	_	_	_	_	_	_	_	_	_	_
38	a	_	_	_	_	40	case	_	_	38	O	_
39	il	_	_	_	_	40	det	_	_	39	O	_
40	numero	_	_	_	_	36	conj	_	_	40	O	_
41-42	dei	_	_	_	_	_	_	_	_	_	_	_
41	di	_	_	_	_	43	case	_	_	41	O	_
42	i	_	_	_	_	43	det	_	_	42	O	_
43	componenti	_	_	_	_	40	nmod	_	_	43	O	_
44	con	_	_	_	_	45	case	_	_	44	O	_
45	cui	_	_	_	_	47	obl	_	_	45	O	_
46	si	_	_	_	_	47	expl:impers	_	_	46	O	_
47	costituisce	_	_	_	_	43	acl:relcl	_	_	47	O	_
48	,	_	_	_	_	47	punct	_	_	48	O	_
49	secondo	_	_	_	_	51	case	_	_	49	O	_
50	l'	_	_	_	_	51	det	_	_	50	O	_
51	articolo	_	_	_	_	47	obl	_	_	51	O	_
52	1	_	_	_	_	51	nummod	_	_	52	O	_
53	,	_	_	_	_	47	punct	_	_	53	O	_
54	ciascun	_	_	_	_	55	det	_	_	54	O	_
55	gruppo	_	_	_	_	47	nsubj	_	_	55	O	_
56	,	_	_	_	_	62	punct	_	_	56	O	_
57	e	_	_	_	_	62	cc	_	_	57	O	_
58	che	_	_	_	_	62	mark	_	_	58	O	_
59	la	_	_	_	_	60	det	_	_	59	O	_
60	deroga	_	_	_	_	62	nsubj:pass	_	_	60	O	_
61	è	_	_	_	_	62	aux:pass	_	_	61	O	_
62	prevista	_	_	_	_	147	conj	_	_	62	O	_
63	proprio	_	_	_	_	62	advmod	_	_	63	O	_
64-65	dall'	_	_	_	_	_	_	_	_	_	_	_
64	da	_	_	_	_	66	case	_	_	64	O	_
65	l'	_	_	_	_	66	det	_	_	65	O	_
