ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	ID_TOKEN_NELL_INTERVENTO	CUE	SCOPE
# text = Questo va detto con chiarezza;												
1	Questo	_	_	_	_	3	nsubj:pass	_	_	317	O	_
2	va	_	_	_	_	3	aux	_	_	318	O	_
3	detto	_	_	_	_	0	root	_	_	319	O	_
4	con	_	_	_	_	5	case	_	_	320	O	_
5	chiarezza	_	_	_	_	3	obl	_	_	321	O	_
6	;	_	_	_	_	3	punct	_	_	322	O	_
# sent_id = 15												
# text = e va detto con chiarezza che, su questo tema, la politica internazionale, il ruolo delle Nazioni Unite, il ruolo dell'Europa deve giocarsi.												
1	e	_	_	_	_	3	cc	_	_	323	O	_
2	va	_	_	_	_	3	aux	_	_	324	O	_
3	detto	_	_	_	_	0	root	_	_	325	O	_
4	con	_	_	_	_	5	case	_	_	326	O	_
5	chiarezza	_	_	_	_	3	obl	_	_	327	O	_
6	che	_	_	_	_	29	mark	_	_	328	O	_
7	,	_	_	_	_	29	punct	_	_	329	O	_
8	su	_	_	_	_	10	case	_	_	330	O	_
9	questo	_	_	_	_	10	det	_	_	331	O	_
10	tema	_	_	_	_	29	obl	_	_	332	O	_
11	,	_	_	_	_	10	punct	_	_	333	O	_
12	la	_	_	_	_	13	det	_	_	334	O	_
13	politica	_	_	_	_	29	nsubj	_	_	335	O	_
14	internazionale	_	_	_	_	13	amod	_	_	336	O	_
15	,	_	_	_	_	17	punct	_	_	337	O	_
16	il	_	_	_	_	17	det	_	_	338	O	_
17	ruolo	_	_	_	_	13	conj	_	_	339	O	_
18-19	delle	_	_	_	_	_	_	_	_	_	_	_
18	di	_	_	_	_	20	case	_	_	340	O	_
19	le	_	_	_	_	20	det	_	_	341	O	_
20	Nazioni	_	_	_	_	17	nmod	_	_	342	O	_
21	Unite	_	_	_	_	20	flat:name	_	_	343	O	_
22	,	_	_	_	_	24	punct	_	_	344	O	_
23	il	_	_	_	_	24	det	_	_	345	O	_
24	ruolo	_	_	_	_	29	nsubj	_	_	346	O	_
25-26	dell'	_	_	_	_	_	_	_	_	_	_	_
25	di	_	_	_	_	27	case	_	_	347	O	_
26	l'	_	_	_	_	27	det	_	_	348	O	_
27	Europa	_	_	_	_	24	nmod	_	_	349	O	_
28	deve	_	_	_	_	29	aux	_	_	350	O	_
29-30	giocarsi	_	_	_	_	_	_	_	_	_	_	_
29	giocar	_	_	_	_	3	ccomp	_	_	351	O	_
30	si	_	_	_	_	29	expl	_	_	352	O	_
31	.	_	_	_	_	3	punct	_	_	353	O	_
# sent_id = 16												
# text = Terzo elemento fondamentale.												
1	Terzo	_	_	_	_	2	amod	_	_	354	O	_
2	elemento	_	_	_	_	0	root	_	_	355	O	_
3	fondamentale	_	_	_	_	2	amod	_	_	356	O	_
4	.	_	_	_	_	2	punct	_	_	357	O	_
# sent_id = 17												
# text = Lo dico con molta chiarezza a coloro che ogni tanto (e concludo) pensano sempre all'Occidente guerrafondaio e mai al lavoro per la pace possibile:												
1	Lo	_	_	_	_	2	obj	_	_	358	O	_
2	dico	_	_	_	_	0	root	_	_	359	O	_
3	con	_	_	_	_	5	case	_	_	360	O	_
4	molta	_	_	_	_	5	det	_	_	361	O	_
5	chiarezza	_	_	_	_	2	obl	_	_	362	O	_
6	a	_	_	_	_	7	case	_	_	363	O	_
7	coloro	_	_	_	_	2	obl	_	_	364	O	_
8	che	_	_	_	_	15	nsubj	_	_	365	O	379?
9	ogni	_	_	_	_	10	det	_	_	366	O	379?
10	tanto	_	_	_	_	15	obl	_	_	367	O	379?
11	(	_	_	_	_	13	punct	_	_	368	O	_
12	e	_	_	_	_	13	cc	_	_	369	O	_
13	concludo	_	_	_	_	10	conj	_	_	370	O	_
14	)	_	_	_	_	13	punct	_	_	371	O	_
15	pensano	_	_	_	_	7	acl:relcl	_	_	372	O	379?
16	sempre	_	_	_	_	15	advmod	_	_	373	O	_
17-18	all'	_	_	_	_	_	_	_	_	_	_	_
17	a	_	_	_	_	19	case	_	_	374	O	_
18	l'	_	_	_	_	19	det	_	_	375	O	_
19	Occidente	_	_	_	_	15	obl	_	_	376	O	_
20	guerrafondaio	_	_	_	_	19	amod	_	_	377	O	_
21	e	_	_	_	_	25	cc	_	_	378	O	_
22	mai	_	_	_	_	25	advmod	_	_	379	BN	_
23-24	al	_	_	_	_	_	_	_	_	_	_	_
23	a	_	_	_	_	25	case	_	_	380	O	379
24	il	_	_	_	_	25	det	_	_	381	O	379
25	lavoro	_	_	_	_	19	conj	_	_	382	O	379
26	per	_	_	_	_	28	case	_	_	383	O	379
27	la	_	_	_	_	28	det	_	_	384	O	379
28	pace	_	_	_	_	25	nmod	_	_	385	O	379
29	possibile	_	_	_	_	28	amod	_	_	386	O	379
30	:	_	_	_	_	2	punct	_	_	387	O	_
# sent_id = 18												
# text = la guerra in Siria non è iniziata con il bombardamento del 15 aprile, purtroppo la guerra in Siria è iniziata sette anni fa e ha già mietuto 350 mila vittime.												
1	la	_	_	_	_	2	det	_	_	388	O	392
2	guerra	_	_	_	_	7	nsubj	_	_	389	O	392
3	in	_	_	_	_	4	case	_	_	390	O	392
4	Siria	_	_	_	_	2	nmod	_	_	391	O	392
5	non	_	_	_	_	7	advmod	_	_	392	BN	_
6	è	_	_	_	_	7	aux	_	_	393	O	392
7	iniziata	_	_	_	_	0	root	_	_	394	O	392
8	con	_	_	_	_	10	case	_	_	395	O	392
9	il	_	_	_	_	10	det	_	_	396	O	392
10	bombardamento	_	_	_	_	7	obl	_	_	397	O	392
11-12	del	_	_	_	_	_	_	_	_	_	_	_
11	di	_	_	_	_	13	case	_	_	398	O	392
12	il	_	_	_	_	13	det	_	_	399	O	392
13	15	_	_	_	_	10	nmod	_	_	400	O	392
14	aprile	_	_	_	_	13	flat	_	_	401	O	392
15	,	_	_	_	_	22	punct	_	_	402	O	_
16	purtroppo	_	_	_	_	22	advmod	_	_	403	O	_
17	la	_	_	_	_	18	det	_	_	404	O	_
18	guerra	_	_	_	_	22	nsubj	_	_	405	O	_
19	in	_	_	_	_	20	case	_	_	406	O	_
20	Siria	_	_	_	_	18	nmod	_	_	407	O	_
21	è	_	_	_	_	22	aux	_	_	408	O	_
22	iniziata	_	_	_	_	7	conj	_	_	409	O	_
23	sette	_	_	_	_	24	nummod	_	_	410	O	_
24	anni	_	_	_	_	22	obl	_	_	411	O	_
25	fa	_	_	_	_	24	advmod	_	_	412	O	_
26	e	_	_	_	_	29	cc	_	_	413	O	_
27	ha	_	_	_	_	29	aux	_	_	414	O	_
28	già	_	_	_	_	29	advmod	_	_	415	O	_
29	mietuto	_	_	_	_	22	conj	_	_	416	O	_
30	350	_	_	_	_	32	nummod	_	_	417	O	_
31	mila	_	_	_	_	30	flat	_	_	418	O	_
32	vittime	_	_	_	_	29	obj	_	_	419	O	_
33	.	_	_	_	_	7	punct	_	_	420	O	_
# sent_id = 19												
# text = È questa la domanda che tutto il mondo si deve porre: come contribuire alla fine di questa guerra, ma a creare una pace che sia duratura in tutto il mondo.												
1	È	_	_	_	_	4	cop	_	_	421	O	_
2	questa	_	_	_	_	4	nsubj	_	_	422	O	_
3	la	_	_	_	_	4	det	_	_	423	O	_
4	domanda	_	_	_	_	0	root	_	_	424	O	_
5	che	_	_	_	_	11	obj	_	_	425	O	_
6	tutto	_	_	_	_	8	det:predet	_	_	426	O	_
7	il	_	_	_	_	8	det	_	_	427	O	_
8	mondo	_	_	_	_	11	nsubj	_	_	428	O	_
9	si	_	_	_	_	11	expl	_	_	429	O	_
10	deve	_	_	_	_	11	aux	_	_	430	O	_
11	porre	_	_	_	_	4	acl:relcl	_	_	431	O	_
12	:	_	_	_	_	4	punct	_	_	432	O	_
13	come	_	_	_	_	14	mark	_	_	433	O	_
14	contribuire	_	_	_	_	11	advcl	_	_	434	O	_
15-16	alla	_	_	_	_	_	_	_	_	_	_	_
15	a	_	_	_	_	17	case	_	_	435	O	_
16	la	_	_	_	_	17	det	_	_	436	O	_
17	fine	_	_	_	_	14	obl	_	_	437	O	_
18	di	_	_	_	_	20	case	_	_	438	O	_
19	questa	_	_	_	_	20	det	_	_	439	O	_
20	guerra	_	_	_	_	17	nmod	_	_	440	O	_
21	,	_	_	_	_	24	punct	_	_	441	O	_
22	ma	_	_	_	_	24	cc	_	_	442	O	_
23	a	_	_	_	_	24	mark	_	_	443	O	_
24	creare	_	_	_	_	14	conj	_	_	444	O	_
25	una	_	_	_	_	26	det	_	_	445	O	_
26	pace	_	_	_	_	24	obj	_	_	446	O	_
27	che	_	_	_	_	29	nsubj	_	_	447	O	_
28	sia	_	_	_	_	29	cop	_	_	448	O	_
29	duratura	_	_	_	_	26	acl:relcl	_	_	449	O	_
30	in	_	_	_	_	33	case	_	_	450	O	_
31	tutto	_	_	_	_	33	det:predet	_	_	451	O	_
32	il	_	_	_	_	33	det	_	_	452	O	_
33	mondo	_	_	_	_	29	obl	_	_	453	O	_
34	.	_	_	_	_	4	punct	_	_	454	O	_
# sent_id = 20												
# text = Questo è il ruolo che l'Italia deve avere, questo è il ruolo che l'Europa deve avere nell'adesione convinta al Patto Atlantico;												
1	Questo	_	_	_	_	4	nsubj	_	_	455	O	_
2	è	_	_	_	_	4	cop	_	_	456	O	_
3	il	_	_	_	_	4	det	_	_	457	O	_
4	ruolo	_	_	_	_	0	root	_	_	458	O	_
5	che	_	_	_	_	9	obj	_	_	459	O	_
6	l'	_	_	_	_	7	det	_	_	460	O	_
7	Italia	_	_	_	_	9	nsubj	_	_	461	O	_
8	deve	_	_	_	_	9	aux	_	_	462	O	_
9	avere	_	_	_	_	4	acl:relcl	_	_	463	O	_
10	,	_	_	_	_	14	punct	_	_	464	O	_
11	questo	_	_	_	_	14	nsubj	_	_	465	O	_
12	è	_	_	_	_	14	cop	_	_	466	O	_
13	il	_	_	_	_	14	det	_	_	467	O	_
14	ruolo	_	_	_	_	4	conj	_	_	468	O	_
15	che	_	_	_	_	19	obj	_	_	469	O	_
16	l'	_	_	_	_	17	det	_	_	470	O	_
17	Europa	_	_	_	_	19	nsubj	_	_	471	O	_
18	deve	_	_	_	_	19	aux	_	_	472	O	_
19	avere	_	_	_	_	14	acl:relcl	_	_	473	O	_
20-21	nell'	_	_	_	_	_	_	_	_	_	_	_
20	in	_	_	_	_	22	case	_	_	474	O	_
21	l'	_	_	_	_	22	det	_	_	475	O	_
22	adesione	_	_	_	_	19	obl	_	_	476	O	_
23	convinta	_	_	_	_	22	amod	_	_	477	O	_
24-25	al	_	_	_	_	_	_	_	_	_	_	_
24	a	_	_	_	_	26	case	_	_	478	O	_
25	il	_	_	_	_	26	det	_	_	479	O	_
26	Patto	_	_	_	_	22	nmod	_	_	480	O	_
27	Atlantico	_	_	_	_	26	amod	_	_	481	O	_
28	;	_	_	_	_	4	punct	_	_	482	O	_
# sent_id = 21												
# text = questo è il contributo che noi possiamo dare, senza falsi infingimenti e smettendola con le battaglie ideologiche magari di casa nostra, che non servono a nessuno (Applausi dei deputati del gruppo Misto-Noi con l'Italia e di deputati del gruppo Forza Italia-Berlusconi Presidente).												
1	questo	_	_	_	_	4	nsubj	_	_	483	O	_
2	è	_	_	_	_	4	cop	_	_	484	O	_
3	il	_	_	_	_	4	det	_	_	485	O	_
4	contributo	_	_	_	_	0	root	_	_	486	O	_
5	che	_	_	_	_	8	obj	_	_	487	O	_
6	noi	_	_	_	_	8	nsubj	_	_	488	O	_
7	possiamo	_	_	_	_	8	aux	_	_	489	O	_
8	dare	_	_	_	_	4	acl:relcl	_	_	490	O	_
9	,	_	_	_	_	8	punct	_	_	491	O	_
10	senza	_	_	_	_	12	case	_	_	492	O	_
11	falsi	_	_	_	_	12	amod	_	_	493	O	_
12	infingimenti	_	_	_	_	8	obl	_	_	494	O	_
13	e	_	_	_	_	14	cc	_	_	495	O	_
14-15	smettendola	_	_	_	_	_	_	_	_	_	_	_
14	smettendo	_	_	_	_	8	conj	_	_	496	O	_
15	la	_	_	_	_	14	obj	_	_	497	O	_
16	con	_	_	_	_	18	case	_	_	498	O	_
17	le	_	_	_	_	18	det	_	_	499	O	_
18	battaglie	_	_	_	_	14	obl	_	_	500	O	_
19	ideologiche	_	_	_	_	18	amod	_	_	501	O	_
20	magari	_	_	_	_	22	advmod	_	_	502	BS	_
21	di	_	_	_	_	22	case	_	_	503	O	502
22	casa	_	_	_	_	18	nmod	_	_	504	O	502
23	nostra	_	_	_	_	22	det:poss	_	_	505	O	502
24	,	_	_	_	_	18	punct	_	_	506	O	_
25	che	_	_	_	_	27	nsubj	_	_	507	O	508
26	non	_	_	_	_	27	advmod	_	_	508	BN	_
27	servono	_	_	_	_	18	acl:relcl	_	_	509	O	508
28	a	_	_	_	_	29	case	_	_	510	O	508
29	nessuno	_	_	_	_	27	obl	_	_	511	O	508
30	(	_	_	_	_	31	punct	_	_	512	DESCR.	DESCR.
31	Applausi	_	_	_	_	4	nmod	_	_	513	DESCR.	DESCR.
32-33	dei	_	_	_	_	_	_	_	_	_	_	_
32	di	_	_	_	_	34	case	_	_	514	DESCR.	DESCR.
33	i	_	_	_	_	34	det	_	_	515	DESCR.	DESCR.
34	deputati	_	_	_	_	31	nmod	_	_	516	DESCR.	DESCR.
35-36	del	_	_	_	_	_	_	_	_	_	_	_
35	di	_	_	_	_	37	case	_	_	517	DESCR.	DESCR.
36	il	_	_	_	_	37	det	_	_	518	DESCR.	DESCR.
37	gruppo	_	_	_	_	34	nmod	_	_	519	DESCR.	DESCR.
38	Misto	_	_	_	_	37	nmod	_	_	520	DESCR.	DESCR.
39	-	_	_	_	_	40	punct	_	_	521	DESCR.	DESCR.
40	Noi	_	_	_	_	34	nmod	_	_	522	DESCR.	DESCR.
41	con	_	_	_	_	43	case	_	_	523	DESCR.	DESCR.
42	l'	_	_	_	_	43	det	_	_	524	DESCR.	DESCR.
43	Italia	_	_	_	_	40	nmod	_	_	525	DESCR.	DESCR.
44	e	_	_	_	_	46	cc	_	_	526	DESCR.	DESCR.
45	di	_	_	_	_	46	case	_	_	527	DESCR.	DESCR.
46	deputati	_	_	_	_	34	conj	_	_	528	DESCR.	DESCR.
47-48	del	_	_	_	_	_	_	_	_	_	_	_
47	di	_	_	_	_	49	case	_	_	529	DESCR.	DESCR.
48	il	_	_	_	_	49	det	_	_	530	DESCR.	DESCR.
49	gruppo	_	_	_	_	46	nmod	_	_	531	DESCR.	DESCR.
50	Forza	_	_	_	_	49	nmod	_	_	532	DESCR.	DESCR.
51	Italia	_	_	_	_	50	flat:name	_	_	533	DESCR.	DESCR.
52	-	_	_	_	_	50	punct	_	_	534	DESCR.	DESCR.
53	Berlusconi	_	_	_	_	50	nmod	_	_	535	DESCR.	DESCR.
54	Presidente	_	_	_	_	53	flat:name	_	_	536	DESCR.	DESCR.
55	)	_	_	_	_	31	punct	_	_	537	DESCR.	DESCR.
56	.	_	_	_	_	4	punct	_	_	538	O	_
# INTERVENTO NUMERO 24												
# id="tit00020.sub00020.int00200" cognomeNome="FICO Roberto" nominativo="PRESIDENTE"												
# sent_id = 1												
# text = Ha chiesto di parlare il deputato Alessandro Fusacchia.												
1	Ha	_	_	_	_	2	aux	_	_	1	O	_
2	chiesto	_	_	_	_	0	root	_	_	2	O	_
3	di	_	_	_	_	4	mark	_	_	3	O	_
4	parlare	_	_	_	_	2	xcomp	_	_	4	O	_
5	il	_	_	_	_	6	det	_	_	5	O	_
6	deputato	_	_	_	_	2	nsubj	_	_	6	O	_
7	Alessandro	_	_	_	_	6	nmod	_	_	7	O	_
8	Fusacchia	_	_	_	_	7	flat:name	_	_	8	O	_
9	.	_	_	_	_	2	punct	_	_	9	O	_
# sent_id = 2												
# text = Ne ha facoltà.												
1	Ne	_	_	_	_	2	iobj	_	_	10	O	_
2	ha	_	_	_	_	0	root	_	_	11	O	_
3	facoltà	_	_	_	_	2	obj	_	_	12	O	_
4	.	_	_	_	_	2	punct	_	_	13	O	_
# INTERVENTO NUMERO 25												
# id="tit00020.sub00020.int00210" cognomeNome="FUSACCHIA Alessandro" partito="(MISTO-+E-CD)"												
# sent_id = 1												
# text = Presidente, signor Presidente del Consiglio, onorevoli colleghe e colleghi, ci teniamo anzitutto a ringraziare il Presidente del Consiglio per il lavoro di queste settimane, perché è un lavoro prezioso di mantenimento in attesa che si formi un Governo.												
1	Presidente	_	_	_	_	15	vocative	_	_	1	O	_
2	,	_	_	_	_	1	punct	_	_	2	O	_
3	signor	_	_	_	_	15	vocative	_	_	3	O	_
4	Presidente	_	_	_	_	3	compound	_	_	4	O	_
5-6	del	_	_	_	_	_	_	_	_	_	_	_
5	di	_	_	_	_	7	case	_	_	5	O	_
6	il	_	_	_	_	7	det	_	_	6	O	_
7	Consiglio	_	_	_	_	4	nmod	_	_	7	O	_
8	,	_	_	_	_	3	punct	_	_	8	O	_
9	onorevoli	_	_	_	_	10	amod	_	_	9	O	_
10	colleghe	_	_	_	_	15	vocative	_	_	10	O	_
11	e	_	_	_	_	12	cc	_	_	11	O	_
12	colleghi	_	_	_	_	10	conj	_	_	12	O	_
13	,	_	_	_	_	10	punct	_	_	13	O	_
14	ci	_	_	_	_	15	expl	_	_	14	O	_
15	teniamo	_	_	_	_	0	root	_	_	15	O	_
16	anzitutto	_	_	_	_	15	advmod	_	_	16	O	_
17	a	_	_	_	_	18	mark	_	_	17	O	_
18	ringraziare	_	_	_	_	15	xcomp	_	_	18	O	_
19	il	_	_	_	_	20	det	_	_	19	O	_
20	Presidente	_	_	_	_	18	obj	_	_	20	O	_
21-22	del	_	_	_	_	_	_	_	_	_	_	_
21	di	_	_	_	_	23	case	_	_	21	O	_
22	il	_	_	_	_	23	det	_	_	22	O	_
23	Consiglio	_	_	_	_	20	nmod	_	_	23	O	_
24	per	_	_	_	_	26	case	_	_	24	O	_
25	il	_	_	_	_	26	det	_	_	25	O	_
26	lavoro	_	_	_	_	18	obl	_	_	26	O	_
27	di	_	_	_	_	29	case	_	_	27	O	_
28	queste	_	_	_	_	29	det	_	_	28	O	_
29	settimane	_	_	_	_	26	nmod	_	_	29	O	_
30	,	_	_	_	_	18	punct	_	_	30	O	_
31	perché	_	_	_	_	34	mark	_	_	31	O	_
32	è	_	_	_	_	34	cop	_	_	32	O	_
33	un	_	_	_	_	34	det	_	_	33	O	_
34	lavoro	_	_	_	_	18	advcl	_	_	34	O	_
35	prezioso	_	_	_	_	34	amod	_	_	35	O	_
36	di	_	_	_	_	37	case	_	_	36	O	_
37	mantenimento	_	_	_	_	34	nmod	_	_	37	O	_
38	in	_	_	_	_	39	case	_	_	38	O	_
39	attesa	_	_	_	_	34	obl	_	_	39	O	_
40	che	_	_	_	_	42	mark	_	_	40	O	_
41	si	_	_	_	_	42	expl:pass	_	_	41	O	_
42	formi	_	_	_	_	39	acl	_	_	42	O	_
43	un	_	_	_	_	44	det	_	_	43	O	_
44	Governo	_	_	_	_	42	nsubj:pass	_	_	44	O	_
45	.	_	_	_	_	15	punct	_	_	45	O	_
# sent_id = 2												
# text = Decidere se bombardare o meno, al netto delle attenuanti generiche delle circostanze che sono state richiamate, non è necessariamente un atto di ordinaria amministrazione;												
1	Decidere	_	_	_	_	26	csubj	_	_	46	O	67
2	se	_	_	_	_	3	mark	_	_	47	O	67
3	bombardare	_	_	_	_	1	ccomp	_	_	48	O	67
4	o	_	_	_	_	5	cc	_	_	49	O	67
5	meno	_	_	_	_	3	conj	_	_	50	O	67
6	,	_	_	_	_	3	punct	_	_	51	O	_
7-8	al	_	_	_	_	_	_	_	_	_	_	_
7	a	_	_	_	_	9	case	_	_	52	O	_
8	il	_	_	_	_	9	det	_	_	53	O	_
9	netto	_	_	_	_	3	obl	_	_	54	O	_
10-11	delle	_	_	_	_	_	_	_	_	_	_	_
10	di	_	_	_	_	12	case	_	_	55	O	_
11	le	_	_	_	_	12	det	_	_	56	O	_
12	attenuanti	_	_	_	_	9	nmod	_	_	57	O	_
13	generiche	_	_	_	_	12	amod	_	_	58	O	_
14-15	delle	_	_	_	_	_	_	_	_	_	_	_
14	di	_	_	_	_	16	case	_	_	59	O	_
15	le	_	_	_	_	16	det	_	_	60	O	_
16	circostanze	_	_	_	_	12	nmod	_	_	61	O	_
17	che	_	_	_	_	20	nsubj:pass	_	_	62	O	_
18	sono	_	_	_	_	20	aux	_	_	63	O	_
19	state	_	_	_	_	20	aux:pass	_	_	64	O	_
20	richiamate	_	_	_	_	16	acl:relcl	_	_	65	O	_
21	,	_	_	_	_	1	punct	_	_	66	O	_
22	non	_	_	_	_	26	advmod	_	_	67	BN, BS?	
23	è	_	_	_	_	26	cop	_	_	68	O	67
24	necessariamente	_	_	_	_	26	advmod	_	_	69	IS?	_?
25	un	_	_	_	_	26	det	_	_	70	O	67
26	atto	_	_	_	_	0	root	_	_	71	O	67
27	di	_	_	_	_	29	case	_	_	72	O	67
28	ordinaria	_	_	_	_	29	amod	_	_	73	O	67
29	amministrazione	_	_	_	_	26	nmod	_	_	74	O	67
30	;	_	_	_	_	26	punct	_	_	75	O	_
# sent_id = 3												
# text = e quindi lo ringraziamo perché sta mantenendo con lucidità un ruolo di grande equilibrio, nel rispetto del quadro storico delle alleanze dell'Italia ma non senza una valutazione di merito importante, che parte dalla contingenza e da questa crisi specifica.												
1	e	_	_	_	_	4	cc	_	_	76	O	_
2	quindi	_	_	_	_	4	advmod	_	_	77	O	_
3	lo	_	_	_	_	4	obj	_	_	78	O	_
4	ringraziamo	_	_	_	_	0	root	_	_	79	O	_
5	perché	_	_	_	_	7	mark	_	_	80	O	_
6	sta	_	_	_	_	7	aux	_	_	81	O	_
7	mantenendo	_	_	_	_	4	advcl	_	_	82	O	_
8	con	_	_	_	_	9	case	_	_	83	O	_
9	lucidità	_	_	_	_	7	obl	_	_	84	O	_
10	un	_	_	_	_	11	det	_	_	85	O	_
11	ruolo	_	_	_	_	7	obj	_	_	86	O	_
12	di	_	_	_	_	14	case	_	_	87	O	_
13	grande	_	_	_	_	14	amod	_	_	88	O	_
14	equilibrio	_	_	_	_	11	nmod	_	_	89	O	_
15	,	_	_	_	_	7	punct	_	_	90	O	_
16-17	nel	_	_	_	_	_	_	_	_	_	_	_
16	in	_	_	_	_	18	case	_	_	91	O	_
17	il	_	_	_	_	18	det	_	_	92	O	_
18	rispetto	_	_	_	_	7	obl	_	_	93	O	_
19-20	del	_	_	_	_	_	_	_	_	_	_	_
19	di	_	_	_	_	21	case	_	_	94	O	_
20	il	_	_	_	_	21	det	_	_	95	O	_
21	quadro	_	_	_	_	18	nmod	_	_	96	O	_
22	storico	_	_	_	_	21	amod	_	_	97	O	_
23-24	delle	_	_	_	_	_	_	_	_	_	_	_
23	di	_	_	_	_	25	case	_	_	98	O	_
24	le	_	_	_	_	25	det	_	_	99	O	_
25	alleanze	_	_	_	_	21	nmod	_	_	100	O	_
26-27	dell'	_	_	_	_	_	_	_	_	_	_	_
26	di	_	_	_	_	28	case	_	_	101	O	_
27	l'	_	_	_	_	28	det	_	_	102	O	_
28	Italia	_	_	_	_	25	nmod	_	_	103	O	_
29	ma	_	_	_	_	33	cc	_	_	104	O	_
30	non	_	_	_	_	33	advmod	_	_	105	BN	_
31	senza	_	_	_	_	33	case	_	_	106	BN	105
32	una	_	_	_	_	33	det	_	_	107	O	105, 106
33	valutazione	_	_	_	_	21	conj	_	_	108	O	105, 106
34	di	_	_	_	_	35	case	_	_	109	O	105, 106
35	merito	_	_	_	_	33	nmod	_	_	110	O	105, 106
36	importante	_	_	_	_	35	amod	_	_	111	O	105, 106
37	,	_	_	_	_	33	punct	_	_	112	O	_
38	che	_	_	_	_	39	nsubj	_	_	113	O	_
39	parte	_	_	_	_	33	acl:relcl	_	_	114	O	_
40-41	dalla	_	_	_	_	_	_	_	_	_	_	_
40	da	_	_	_	_	42	case	_	_	115	O	_
41	la	_	_	_	_	42	det	_	_	116	O	_
42	contingenza	_	_	_	_	39	obl	_	_	117	O	_
43	e	_	_	_	_	46	cc	_	_	118	O	_
44	da	_	_	_	_	46	case	_	_	119	O	_
45	questa	_	_	_	_	46	det	_	_	120	O	_
46	crisi	_	_	_	_	42	conj	_	_	121	O	_
47	specifica	_	_	_	_	46	amod	_	_	122	O	_
48	.	_	_	_	_	4	punct	_	_	123	O	_
# sent_id = 4												
# text = E lo voglio ringraziare in particolare per il richiamo che ha fatto in chiusura, questo richiamo lungo alla storia del Paese.												
1	E	_	_	_	_	4	cc	_	_	124	O	_
2	lo	_	_	_	_	4	obj	_	_	125	O	_
3	voglio	_	_	_	_	4	aux	_	_	126	O	_
4	ringraziare	_	_	_	_	0	root	_	_	127	O	_
5	in	_	_	_	_	6	case	_	_	128	O	_
6	particolare	_	_	_	_	4	obl	_	_	129	O	_
7	per	_	_	_	_	9	case	_	_	130	O	_
8	il	_	_	_	_	9	det	_	_	131	O	_
9	richiamo	_	_	_	_	4	obl	_	_	132	O	_
10	che	_	_	_	_	12	obj	_	_	133	O	_
11	ha	_	_	_	_	12	aux	_	_	134	O	_
12	fatto	_	_	_	_	9	acl:relcl	_	_	135	O	_
13	in	_	_	_	_	14	case	_	_	136	O	_
14	chiusura	_	_	_	_	12	obl	_	_	137	O	_
15	,	_	_	_	_	9	punct	_	_	138	O	_
16	questo	_	_	_	_	17	det	_	_	139	O	_
17	richiamo	_	_	_	_	9	appos	_	_	140	O	_
18	lungo	_	_	_	_	17	amod	_	_	141	O	_
19-20	alla	_	_	_	_	_	_	_	_	_	_	_
19	a	_	_	_	_	21	case	_	_	142	O	_
20	la	_	_	_	_	21	det	_	_	143	O	_
21	storia	_	_	_	_	17	nmod	_	_	144	O	_
22-23	del	_	_	_	_	_	_	_	_	_	_	_
22	di	_	_	_	_	24	case	_	_	145	O	_
23	il	_	_	_	_	24	det	_	_	146	O	_
24	Paese	_	_	_	_	21	nmod	_	_	147	O	_
25	.	_	_	_	_	4	punct	_	_	148	O	_
# sent_id = 5												
# text = Sulla Siria la nostra preoccupazione è che questo momento possa non essere quello più difficile, e che le settimane a venire portino ad una situazione ancora più drammatica.												
1-2	Sulla	_	_	_	_	_	_	_	_	_	_	_
1	Su	_	_	_	_	3	case	_	_	149	O	_
2	la	_	_	_	_	3	det	_	_	150	O	_
3	Siria	_	_	_	_	7	obl	_	_	151	O	_
4	la	_	_	_	_	6	det	_	_	152	O	_
5	nostra	_	_	_	_	6	det:poss	_	_	153	O	_
6	preoccupazione	_	_	_	_	7	nsubj	_	_	154	BS?	_
7	è	_	_	_	_	0	root	_	_	155	O	_
8	che	_	_	_	_	14	mark	_	_	156	O	_
9	questo	_	_	_	_	10	det	_	_	157	O	159, 160
10	momento	_	_	_	_	14	nsubj	_	_	158	O	159, 160
11	possa	_	_	_	_	14	aux	_	_	159	BS	_?
12	non	_	_	_	_	14	advmod	_	_	160	BN	159
13	essere	_	_	_	_	14	cop	_	_	161	O	159, 160
14	quello	_	_	_	_	7	ccomp	_	_	162	O	159, 160
15	più	_	_	_	_	16	advmod	_	_	163	O	159, 160
16	difficile	_	_	_	_	14	amod	_	_	164	O	159, 160
17	,	_	_	_	_	24	punct	_	_	165	O	_
18	e	_	_	_	_	24	cc	_	_	166	O	_?
19	che	_	_	_	_	24	mark	_	_	167	O	_?
20	le	_	_	_	_	21	det	_	_	168	O	_?
21	settimane	_	_	_	_	24	nsubj	_	_	169	O	_?
22	a	_	_	_	_	23	mark	_	_	170	O	_?
23	venire	_	_	_	_	21	acl	_	_	171	O	_?
24	portino	_	_	_	_	14	conj	_	_	172	O	_?
25	ad	_	_	_	_	27	case	_	_	173	O	_?
26	una	_	_	_	_	27	det	_	_	174	O	_?
27	situazione	_	_	_	_	24	obl	_	_	175	O	_?
28	ancora	_	_	_	_	29	advmod	_	_	176	O	_?
29	più	_	_	_	_	30	advmod	_	_	177	O	_?
