ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	CUE_NEG	SCOPE_NEG	CUE_SPEC	SCOPE_SPEC
8	.	_	_	_	_	2	punct	_	_	O	_	O	_
# sent_id = 2
# text = Ne ha facoltà.
1	Ne	_	_	_	_	2	iobj	_	_	O	_	O	_
2	ha	_	_	_	_	0	root	_	_	O	_	O	_
3	facoltà	_	_	_	_	2	obj	_	_	O	_	O	_
4	.	_	_	_	_	2	punct	_	_	O	_	O	_
# INTERVENTO NUMERO 21
# id="tit00020.sub00020.int00170" cognomeNome="SOVERINI Serse" partito="(MISTO-CP-A-PS-A)"
# sent_id = 1
# text = Signor Presidente della Camera, signor Presidente del Consiglio, onorevoli colleghi, è a nome della componente del gruppo Misto, la componente Area Civica e Civica Popolare e socialisti, che le dichiaro, signor Presidente del Consiglio, il nostro apprezzamento per la posizione di equilibrio e di limitato coinvolgimento, che il suo Governo ha assunto nell'ambito dell'operazione militare, americana, inglese e francese.
1	Signor	_	_	_	_	18	vocative	_	_	O	_	O	_
2	Presidente	_	_	_	_	1	compound	_	_	O	_	O	_
3-4	della	_	_	_	_	_	_	_	_	_	_	_	_
3	di	_	_	_	_	5	case	_	_	O	_	O	_
4	la	_	_	_	_	5	det	_	_	O	_	O	_
5	Camera	_	_	_	_	1	nmod	_	_	O	_	O	_
6	,	_	_	_	_	7	punct	_	_	O	_	O	_
7	signor	_	_	_	_	18	vocative	_	_	O	_	O	_
8	Presidente	_	_	_	_	7	compound	_	_	O	_	O	_
9-10	del	_	_	_	_	_	_	_	_	_	_	_	_
9	di	_	_	_	_	11	case	_	_	O	_	O	_
10	il	_	_	_	_	11	det	_	_	O	_	O	_
11	Consiglio	_	_	_	_	8	nmod	_	_	O	_	O	_
12	,	_	_	_	_	7	punct	_	_	O	_	O	_
13	onorevoli	_	_	_	_	14	amod	_	_	O	_	O	_
14	colleghi	_	_	_	_	18	vocative	_	_	O	_	O	_
15	,	_	_	_	_	14	punct	_	_	O	_	O	_
16	è	_	_	_	_	18	cop	_	_	O	_	O	_
17	a	_	_	_	_	18	case	_	_	O	_	O	_
18	nome	_	_	_	_	0	root	_	_	O	_	O	_
19-20	della	_	_	_	_	_	_	_	_	_	_	_	_
19	di	_	_	_	_	21	case	_	_	O	_	O	_
20	la	_	_	_	_	21	det	_	_	O	_	O	_
21	componente	_	_	_	_	18	nmod	_	_	O	_	O	_
22-23	del	_	_	_	_	_	_	_	_	_	_	_	_
22	di	_	_	_	_	24	case	_	_	O	_	O	_
23	il	_	_	_	_	24	det	_	_	O	_	O	_
24	gruppo	_	_	_	_	21	nmod	_	_	O	_	O	_
25	Misto	_	_	_	_	24	nmod	_	_	O	_	O	_
26	,	_	_	_	_	21	punct	_	_	O	_	O	_
27	la	_	_	_	_	28	det	_	_	O	_	O	_
28	componente	_	_	_	_	21	appos	_	_	O	_	O	_
29	Area	_	_	_	_	28	nmod	_	_	O	_	O	_
30	Civica	_	_	_	_	29	amod	_	_	O	_	O	_
31	e	_	_	_	_	32	cc	_	_	O	_	O	_
32	Civica	_	_	_	_	29	conj	_	_	O	_	O	_
33	Popolare	_	_	_	_	32	amod	_	_	O	_	O	_
34	e	_	_	_	_	35	cc	_	_	O	_	O	_
35	socialisti	_	_	_	_	29	conj	_	_	O	_	O	_
36	,	_	_	_	_	18	punct	_	_	O	_	O	_
37	che	_	_	_	_	39	obj	_	_	O	_	O	_
38	le	_	_	_	_	39	iobj	_	_	O	_	O	_
39	dichiaro	_	_	_	_	18	advcl	_	_	O	_	O	_
40	,	_	_	_	_	39	punct	_	_	O	_	O	_
41	signor	_	_	_	_	39	vocative	_	_	O	_	O	_
42	Presidente	_	_	_	_	41	compound	_	_	O	_	O	_
43-44	del	_	_	_	_	_	_	_	_	_	_	_	_
43	di	_	_	_	_	45	case	_	_	O	_	O	_
44	il	_	_	_	_	45	det	_	_	O	_	O	_
45	Consiglio	_	_	_	_	42	nmod	_	_	O	_	O	_
46	,	_	_	_	_	39	punct	_	_	O	_	O	_
47	il	_	_	_	_	49	det	_	_	O	_	O	_
48	nostro	_	_	_	_	49	det:poss	_	_	O	_	O	_
49	apprezzamento	_	_	_	_	39	obj	_	_	O	_	O	_
50	per	_	_	_	_	52	case	_	_	O	_	O	_
51	la	_	_	_	_	52	det	_	_	O	_	O	_
52	posizione	_	_	_	_	49	nmod	_	_	O	_	O	_
53	di	_	_	_	_	54	case	_	_	O	_	O	_
54	equilibrio	_	_	_	_	52	nmod	_	_	O	_	O	_
55	e	_	_	_	_	58	cc	_	_	O	_	O	_
56	di	_	_	_	_	58	case	_	_	O	_	O	_
57	limitato	_	_	_	_	58	amod	_	_	O	_	O	_
58	coinvolgimento	_	_	_	_	54	conj	_	_	O	_	O	_
59	,	_	_	_	_	52	punct	_	_	O	_	O	_
60	che	_	_	_	_	65	obj	_	_	O	_	O	_
61	il	_	_	_	_	63	det	_	_	O	_	O	_
62	suo	_	_	_	_	63	det:poss	_	_	O	_	O	_
63	Governo	_	_	_	_	65	nsubj	_	_	O	_	O	_
64	ha	_	_	_	_	65	aux	_	_	O	_	O	_
65	assunto	_	_	_	_	52	acl:relcl	_	_	O	_	O	_
66-67	nell'	_	_	_	_	_	_	_	_	_	_	_	_
66	in	_	_	_	_	68	case	_	_	O	_	O	_
67	l'	_	_	_	_	68	det	_	_	O	_	O	_
68	ambito	_	_	_	_	65	obl	_	_	O	_	O	_
69-70	dell'	_	_	_	_	_	_	_	_	_	_	_	_
69	di	_	_	_	_	71	case	_	_	O	_	O	_
70	l'	_	_	_	_	71	det	_	_	O	_	O	_
71	operazione	_	_	_	_	68	nmod	_	_	O	_	O	_
72	militare	_	_	_	_	71	amod	_	_	O	_	O	_
73	,	_	_	_	_	74	punct	_	_	O	_	O	_
74	americana	_	_	_	_	72	conj	_	_	O	_	O	_
75	,	_	_	_	_	76	punct	_	_	O	_	O	_
76	inglese	_	_	_	_	74	conj	_	_	O	_	O	_
77	e	_	_	_	_	78	cc	_	_	O	_	O	_
78	francese	_	_	_	_	74	conj	_	_	O	_	O	_
79	.	_	_	_	_	18	punct	_	_	O	_	O	_
# sent_id = 2
# text = E anche il nostro apprezzamento per il suo appello ad evitare un' escalation.
1	E	_	_	_	_	5	cc	_	_	O	_	O	_
2	anche	_	_	_	_	5	advmod	_	_	O	_	O	_
3	il	_	_	_	_	5	det	_	_	O	_	O	_
4	nostro	_	_	_	_	5	det:poss	_	_	O	_	O	_
5	apprezzamento	_	_	_	_	0	root	_	_	O	_	O	_
6	per	_	_	_	_	9	case	_	_	O	_	O	_
7	il	_	_	_	_	9	det	_	_	O	_	O	_
8	suo	_	_	_	_	9	det:poss	_	_	O	_	O	_
9	appello	_	_	_	_	5	nmod	_	_	O	_	O	_
10	ad	_	_	_	_	11	mark	_	_	O	_	O	_
11	evitare	_	_	_	_	9	acl	_	_	O	_	O	_
12	un'	_	_	_	_	13	det	_	_	O	_	O	_
13	escalation	_	_	_	_	11	obj	_	_	O	_	O	_
14	.	_	_	_	_	5	punct	_	_	O	_	O	_
# sent_id = 3
# text = Si tratta ovviamente di un'operazione, quella militare, che va pensata come limitata a un caso specifico.
1	Si	_	_	_	_	2	expl	_	_	O	_	O	_
2	tratta	_	_	_	_	0	root	_	_	O	_	O	_
3	ovviamente	_	_	_	_	2	advmod	_	_	O	_	O	_
4	di	_	_	_	_	6	case	_	_	O	_	O	_
5	un'	_	_	_	_	6	det	_	_	O	_	O	_
6	operazione	_	_	_	_	2	obl	_	_	O	_	O	_
7	,	_	_	_	_	6	punct	_	_	O	_	O	_
8	quella	_	_	_	_	6	nmod	_	_	O	_	O	_
9	militare	_	_	_	_	8	amod	_	_	O	_	O	_
10	,	_	_	_	_	6	punct	_	_	O	_	O	_
11	che	_	_	_	_	13	nsubj:pass	_	_	O	_	O	_
12	va	_	_	_	_	13	aux	_	_	O	_	O	_
13	pensata	_	_	_	_	6	acl:relcl	_	_	O	_	O	_
14	come	_	_	_	_	15	mark	_	_	O	_	O	_
15	limitata	_	_	_	_	13	advcl	_	_	O	_	O	_
16	a	_	_	_	_	18	case	_	_	O	_	O	_
17	un	_	_	_	_	18	det	_	_	O	_	O	_
18	caso	_	_	_	_	15	obl	_	_	O	_	O	_
19	specifico	_	_	_	_	18	amod	_	_	O	_	O	_
20	.	_	_	_	_	2	punct	_	_	O	_	O	_
# sent_id = 4
# text = La crisi siriana - è ovvio - non può essere risolta con l'uso della forza.
1	La	_	_	_	_	2	det	_	_	O	_	O	_
2	crisi	_	_	_	_	11	nsubj:pass	_	_	O	_	O	_
3	siriana	_	_	_	_	2	amod	_	_	O	_	O	_
4	-	_	_	_	_	2	punct	_	_	O	_	O	_
5	è	_	_	_	_	6	cop	_	_	O	_	O	_
6	ovvio	_	_	_	_	11	parataxis	_	_	O	_	O	_
7	-	_	_	_	_	6	punct	_	_	O	_	O	_
8	non	_	_	_	_	11	advmod	_	_	BN	_	O	_
9	può	_	_	_	_	11	aux	_	_	O	8	O	_
10	essere	_	_	_	_	11	aux:pass	_	_	O	8	O	_
11	risolta	_	_	_	_	0	root	_	_	O	8	O	_
12	con	_	_	_	_	14	case	_	_	O	8	O	_
13	l'	_	_	_	_	14	det	_	_	O	8	O	_
14	uso	_	_	_	_	11	obl	_	_	O	8	O	_
15-16	della	_	_	_	_	_	_	_	_	_	_	_	_
15	di	_	_	_	_	17	case	_	_	O	8	O	_
16	la	_	_	_	_	17	det	_	_	O	8	O	_
17	forza	_	_	_	_	14	nmod	_	_	O	8	O	_
18	.	_	_	_	_	11	punct	_	_	O	_	O	_
# sent_id = 5
# text = Una soluzione duratura per la Siria va cercata nel negoziato e nel coinvolgimento di tutti i principali attori in campo, per una transizione politica in Siria, guidata dall'ONU e in linea con la risoluzione del Consiglio di sicurezza n. 2254.
1	Una	_	_	_	_	2	det	_	_	O	_	O	_
2	soluzione	_	_	_	_	8	nsubj:pass	_	_	O	_	O	_
3	duratura	_	_	_	_	2	amod	_	_	O	_	O	_
4	per	_	_	_	_	6	case	_	_	O	_	O	_
5	la	_	_	_	_	6	det	_	_	O	_	O	_
6	Siria	_	_	_	_	2	nmod	_	_	O	_	O	_
7	va	_	_	_	_	8	aux	_	_	O	_	O	_
8	cercata	_	_	_	_	0	root	_	_	O	_	O	_
9-10	nel	_	_	_	_	_	_	_	_	_	_	_	_
9	in	_	_	_	_	11	case	_	_	O	_	O	_
10	il	_	_	_	_	11	det	_	_	O	_	O	_
11	negoziato	_	_	_	_	8	obl	_	_	O	_	O	_
12	e	_	_	_	_	15	cc	_	_	O	_	O	_
13-14	nel	_	_	_	_	_	_	_	_	_	_	_	_
13	in	_	_	_	_	15	case	_	_	O	_	O	_
14	il	_	_	_	_	15	det	_	_	O	_	O	_
15	coinvolgimento	_	_	_	_	11	conj	_	_	O	_	O	_
16	di	_	_	_	_	20	case	_	_	O	_	O	_
17	tutti	_	_	_	_	20	det:predet	_	_	O	_	O	_
18	i	_	_	_	_	20	det	_	_	O	_	O	_
19	principali	_	_	_	_	20	amod	_	_	O	_	O	_
20	attori	_	_	_	_	15	nmod	_	_	O	_	O	_
21	in	_	_	_	_	22	case	_	_	O	_	O	_
22	campo	_	_	_	_	20	nmod	_	_	O	_	O	_
23	,	_	_	_	_	8	punct	_	_	O	_	O	_
24	per	_	_	_	_	26	case	_	_	O	_	O	_
25	una	_	_	_	_	26	det	_	_	O	_	O	_
26	transizione	_	_	_	_	8	obl	_	_	O	_	O	_
27	politica	_	_	_	_	26	amod	_	_	O	_	O	_
28	in	_	_	_	_	29	case	_	_	O	_	O	_
29	Siria	_	_	_	_	26	nmod	_	_	O	_	O	_
30	,	_	_	_	_	26	punct	_	_	O	_	O	_
31	guidata	_	_	_	_	26	acl	_	_	O	_	O	_
32-33	dall'	_	_	_	_	_	_	_	_	_	_	_	_
32	da	_	_	_	_	34	case	_	_	O	_	O	_
33	l'	_	_	_	_	34	det	_	_	O	_	O	_
34	ONU	_	_	_	_	31	obl:agent	_	_	O	_	O	_
35	e	_	_	_	_	37	cc	_	_	O	_	O	_
36	in	_	_	_	_	37	case	_	_	O	_	O	_
37	linea	_	_	_	_	26	conj	_	_	O	_	O	_
38	con	_	_	_	_	40	case	_	_	O	_	O	_
39	la	_	_	_	_	40	det	_	_	O	_	O	_
40	risoluzione	_	_	_	_	37	nmod	_	_	O	_	O	_
41-42	del	_	_	_	_	_	_	_	_	_	_	_	_
41	di	_	_	_	_	43	case	_	_	O	_	O	_
42	il	_	_	_	_	43	det	_	_	O	_	O	_
43	Consiglio	_	_	_	_	40	nmod	_	_	O	_	O	_
44	di	_	_	_	_	45	case	_	_	O	_	O	_
45	sicurezza	_	_	_	_	43	nmod	_	_	O	_	O	_
46	n.	_	_	_	_	43	nmod	_	_	O	_	O	_
47	2254	_	_	_	_	46	nummod	_	_	O	_	O	_
48	.	_	_	_	_	8	punct	_	_	O	_	O	_
# sent_id = 6
# text = Tuttavia, noi ci teniamo a sottolineare che l'uso delle armi chimiche in Siria da parte del regime è un atto e un crimine contro l'umanità, una gravissima violazione del diritto internazionale, oltre che una minaccia alla pace e alla sicurezza internazionali.
1	Tuttavia	_	_	_	_	5	advmod	_	_	O	_	O	_
2	,	_	_	_	_	1	punct	_	_	O	_	O	_
3	noi	_	_	_	_	5	nsubj	_	_	O	_	O	_
4	ci	_	_	_	_	5	expl	_	_	O	_	O	_
5	teniamo	_	_	_	_	0	root	_	_	O	_	O	_
6	a	_	_	_	_	7	mark	_	_	O	_	O	_
7	sottolineare	_	_	_	_	5	xcomp	_	_	O	_	O	_
8	che	_	_	_	_	24	mark	_	_	O	_	O	_
9	l'	_	_	_	_	10	det	_	_	O	_	O	_
10	uso	_	_	_	_	24	nsubj	_	_	O	_	O	_
11-12	delle	_	_	_	_	_	_	_	_	_	_	_	_
11	di	_	_	_	_	13	case	_	_	O	_	O	_
12	le	_	_	_	_	13	det	_	_	O	_	O	_
13	armi	_	_	_	_	10	nmod	_	_	O	_	O	_
14	chimiche	_	_	_	_	13	amod	_	_	O	_	O	_
15	in	_	_	_	_	16	case	_	_	O	_	O	_
16	Siria	_	_	_	_	10	nmod	_	_	O	_	O	_
17	da	_	_	_	_	18	case	_	_	O	_	O	_
18	parte	_	_	_	_	10	nmod	_	_	O	_	O	_
19-20	del	_	_	_	_	_	_	_	_	_	_	_	_
19	di	_	_	_	_	21	case	_	_	O	_	O	_
20	il	_	_	_	_	21	det	_	_	O	_	O	_
21	regime	_	_	_	_	18	nmod	_	_	O	_	O	_
22	è	_	_	_	_	24	cop	_	_	O	_	O	_
23	un	_	_	_	_	24	det	_	_	O	_	O	_
24	atto	_	_	_	_	7	ccomp	_	_	O	_	O	_
25	e	_	_	_	_	27	cc	_	_	O	_	O	_
26	un	_	_	_	_	27	det	_	_	O	_	O	_
27	crimine	_	_	_	_	24	conj	_	_	O	_	O	_
28	contro	_	_	_	_	30	case	_	_	O	_	O	_
29	l'	_	_	_	_	30	det	_	_	O	_	O	_
30	umanità	_	_	_	_	27	nmod	_	_	O	_	O	_
31	,	_	_	_	_	27	punct	_	_	O	_	O	_
32	una	_	_	_	_	34	det	_	_	O	_	O	_
33	gravissima	_	_	_	_	34	amod	_	_	O	_	O	_
34	violazione	_	_	_	_	27	conj	_	_	O	_	O	_
35-36	del	_	_	_	_	_	_	_	_	_	_	_	_
35	di	_	_	_	_	37	case	_	_	O	_	O	_
36	il	_	_	_	_	37	det	_	_	O	_	O	_
37	diritto	_	_	_	_	34	nmod	_	_	O	_	O	_
38	internazionale	_	_	_	_	37	amod	_	_	O	_	O	_
39	,	_	_	_	_	34	punct	_	_	O	_	O	_
40	oltre	_	_	_	_	43	case	_	_	O	_	O	_
41	che	_	_	_	_	40	fixed	_	_	O	_	O	_
42	una	_	_	_	_	43	det	_	_	O	_	O	_
43	minaccia	_	_	_	_	34	nmod	_	_	O	_	O	_
44-45	alla	_	_	_	_	_	_	_	_	_	_	_	_
44	a	_	_	_	_	46	case	_	_	O	_	O	_
45	la	_	_	_	_	46	det	_	_	O	_	O	_
46	pace	_	_	_	_	43	nmod	_	_	O	_	O	_
47	e	_	_	_	_	50	cc	_	_	O	_	O	_
48-49	alla	_	_	_	_	_	_	_	_	_	_	_	_
48	a	_	_	_	_	50	case	_	_	O	_	O	_
49	la	_	_	_	_	50	det	_	_	O	_	O	_
50	sicurezza	_	_	_	_	46	conj	_	_	O	_	O	_
51	internazionali	_	_	_	_	50	amod	_	_	O	_	O	_
52	.	_	_	_	_	5	punct	_	_	O	_	O	_
# sent_id = 7
# text = Diciamo questo perché il regime siriano ha già usato armi chimiche contro la sua popolazione.
1	Diciamo	_	_	_	_	0	root	_	_	O	_	O	_
2	questo	_	_	_	_	1	obj	_	_	O	_	O	_
3	perché	_	_	_	_	9	mark	_	_	O	_	O	_
4	il	_	_	_	_	5	det	_	_	O	_	O	_
5	regime	_	_	_	_	9	nsubj	_	_	O	_	O	_
6	siriano	_	_	_	_	5	amod	_	_	O	_	O	_
7	ha	_	_	_	_	9	aux	_	_	O	_	O	_
8	già	_	_	_	_	9	advmod	_	_	O	_	O	_
9	usato	_	_	_	_	1	advcl	_	_	O	_	O	_
10	armi	_	_	_	_	9	obj	_	_	O	_	O	_
11	chimiche	_	_	_	_	10	amod	_	_	O	_	O	_
12	contro	_	_	_	_	15	case	_	_	O	_	O	_
13	la	_	_	_	_	15	det	_	_	O	_	O	_
14	sua	_	_	_	_	15	det:poss	_	_	O	_	O	_
15	popolazione	_	_	_	_	9	obl	_	_	O	_	O	_
16	.	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 8
# text = Negli anni della guerra civile in Siria, le forze armate siriane hanno ripetutamente utilizzato agenti chimici quale parte integrante della propria tattica militare.
1-2	Negli	_	_	_	_	_	_	_	_	_	_	_	_
1	In	_	_	_	_	3	case	_	_	O	_	O	_
2	gli	_	_	_	_	3	det	_	_	O	_	O	_
3	anni	_	_	_	_	17	obl	_	_	O	_	O	_
4-5	della	_	_	_	_	_	_	_	_	_	_	_	_
4	di	_	_	_	_	6	case	_	_	O	_	O	_
5	la	_	_	_	_	6	det	_	_	O	_	O	_
6	guerra	_	_	_	_	3	nmod	_	_	O	_	O	_
7	civile	_	_	_	_	6	amod	_	_	O	_	O	_
8	in	_	_	_	_	9	case	_	_	O	_	O	_
9	Siria	_	_	_	_	6	nmod	_	_	O	_	O	_
10	,	_	_	_	_	3	punct	_	_	O	_	O	_
11	le	_	_	_	_	12	det	_	_	O	_	O	_
12	forze	_	_	_	_	17	nsubj	_	_	O	_	O	_
13	armate	_	_	_	_	12	amod	_	_	O	_	O	_
14	siriane	_	_	_	_	12	amod	_	_	O	_	O	_
15	hanno	_	_	_	_	17	aux	_	_	O	_	O	_
16	ripetutamente	_	_	_	_	17	advmod	_	_	O	_	O	_
17	utilizzato	_	_	_	_	0	root	_	_	O	_	O	_
18	agenti	_	_	_	_	17	obj	_	_	O	_	O	_
19	chimici	_	_	_	_	18	amod	_	_	O	_	O	_
20	quale	_	_	_	_	21	case	_	_	O	_	O	_
21	parte	_	_	_	_	17	obl	_	_	O	_	O	_
22	integrante	_	_	_	_	21	amod	_	_	O	_	O	_
23-24	della	_	_	_	_	_	_	_	_	_	_	_	_
23	di	_	_	_	_	26	case	_	_	O	_	O	_
24	la	_	_	_	_	26	det	_	_	O	_	O	_
25	propria	_	_	_	_	26	det:poss	_	_	O	_	O	_
26	tattica	_	_	_	_	21	nmod	_	_	O	_	O	_
27	militare	_	_	_	_	26	amod	_	_	O	_	O	_
28	.	_	_	_	_	17	punct	_	_	O	_	O	_
# sent_id = 9
# text = Nei diversi rapporti, nei rapporti di agosto e ottobre 2016, il meccanismo utilizzato anche in questi casi dal regime siriano è lo stesso.
1-2	Nei	_	_	_	_	_	_	_	_	_	_	_	_
1	In	_	_	_	_	4	case	_	_	O	_	O	_
2	i	_	_	_	_	4	det	_	_	O	_	O	_
3	diversi	_	_	_	_	4	det	_	_	O	_	O	_
4	rapporti	_	_	_	_	28	obl	_	_	O	_	O	_
5	,	_	_	_	_	8	punct	_	_	O	_	O	_
6-7	nei	_	_	_	_	_	_	_	_	_	_	_	_
6	in	_	_	_	_	8	case	_	_	O	_	O	_
7	i	_	_	_	_	8	det	_	_	O	_	O	_
8	rapporti	_	_	_	_	4	conj	_	_	O	_	O	_
9	di	_	_	_	_	10	case	_	_	O	_	O	_
10	agosto	_	_	_	_	8	nmod	_	_	O	_	O	_
11	e	_	_	_	_	12	cc	_	_	O	_	O	_
12	ottobre	_	_	_	_	10	conj	_	_	O	_	O	_
13	2016	_	_	_	_	12	flat	_	_	O	_	O	_
14	,	_	_	_	_	4	punct	_	_	O	_	O	_
15	il	_	_	_	_	16	det	_	_	O	_	O	_
16	meccanismo	_	_	_	_	28	nsubj	_	_	O	_	O	_
17	utilizzato	_	_	_	_	16	acl	_	_	O	_	O	_
18	anche	_	_	_	_	21	advmod	_	_	O	_	O	_
19	in	_	_	_	_	21	case	_	_	O	_	O	_
20	questi	_	_	_	_	21	det	_	_	O	_	O	_
21	casi	_	_	_	_	17	obl	_	_	O	_	O	_
22-23	dal	_	_	_	_	_	_	_	_	_	_	_	_
22	da	_	_	_	_	24	case	_	_	O	_	O	_
23	il	_	_	_	_	24	det	_	_	O	_	O	_
24	regime	_	_	_	_	17	obl:agent	_	_	O	_	O	_
25	siriano	_	_	_	_	24	amod	_	_	O	_	O	_
26	è	_	_	_	_	28	cop	_	_	O	_	O	_
27	lo	_	_	_	_	28	det	_	_	O	_	O	_
28	stesso	_	_	_	_	0	root	_	_	O	_	O	_
29	.	_	_	_	_	28	punct	_	_	O	_	O	_
# sent_id = 10
# text = Vogliamo quindi testimoniare l'orrore della guerra in Siria e i tanti morti avvenuti in questi anni, nonché sostenere e richiedere con forza di trovare una soluzione europea e perseguire tutte le strade possibili per avere una soluzione europea unitaria (Applausi dei deputati del gruppo Misto-Civica Popolare-AP-PSI-Area Civica).
1	Vogliamo	_	_	_	_	3	aux	_	_	O	_	O	_
2	quindi	_	_	_	_	3	advmod	_	_	O	_	O	_
3	testimoniare	_	_	_	_	0	root	_	_	O	_	O	_
4	l'	_	_	_	_	5	det	_	_	O	_	O	_
5	orrore	_	_	_	_	3	obj	_	_	O	_	O	_
6-7	della	_	_	_	_	_	_	_	_	_	_	_	_
6	di	_	_	_	_	8	case	_	_	O	_	O	_
7	la	_	_	_	_	8	det	_	_	O	_	O	_
8	guerra	_	_	_	_	5	nmod	_	_	O	_	O	_
9	in	_	_	_	_	10	case	_	_	O	_	O	_
10	Siria	_	_	_	_	8	nmod	_	_	O	_	O	_
11	e	_	_	_	_	14	cc	_	_	O	_	O	_
12	i	_	_	_	_	14	det	_	_	O	_	O	_
13	tanti	_	_	_	_	14	amod	_	_	O	_	O	_
14	morti	_	_	_	_	5	conj	_	_	O	_	O	_
15	avvenuti	_	_	_	_	14	acl	_	_	O	_	O	_
16	in	_	_	_	_	18	case	_	_	O	_	O	_
17	questi	_	_	_	_	18	det	_	_	O	_	O	_
18	anni	_	_	_	_	15	obl	_	_	O	_	O	_
19	,	_	_	_	_	21	punct	_	_	O	_	O	_
20	nonché	_	_	_	_	21	cc	_	_	O	_	O	_
21	sostenere	_	_	_	_	3	conj	_	_	O	_	O	_
22	e	_	_	_	_	23	cc	_	_	O	_	O	_
23	richiedere	_	_	_	_	21	conj	_	_	O	_	O	_
24	con	_	_	_	_	25	case	_	_	O	_	O	_
25	forza	_	_	_	_	23	obl	_	_	O	_	O	_
26	di	_	_	_	_	27	mark	_	_	O	_	O	_
27	trovare	_	_	_	_	23	xcomp	_	_	O	_	O	_
28	una	_	_	_	_	29	det	_	_	O	_	O	_
29	soluzione	_	_	_	_	27	obj	_	_	O	_	O	_
30	europea	_	_	_	_	29	amod	_	_	O	_	O	_
31	e	_	_	_	_	32	cc	_	_	O	_	O	_
32	perseguire	_	_	_	_	27	conj	_	_	O	_	O	_
33	tutte	_	_	_	_	35	det:predet	_	_	O	_	O	_
34	le	_	_	_	_	35	det	_	_	O	_	O	_
35	strade	_	_	_	_	32	obj	_	_	O	_	O	_
36	possibili	_	_	_	_	35	amod	_	_	O	_	O	_
37	per	_	_	_	_	38	mark	_	_	O	_	O	_
38	avere	_	_	_	_	32	advcl	_	_	O	_	O	_
39	una	_	_	_	_	40	det	_	_	O	_	O	_
40	soluzione	_	_	_	_	38	obj	_	_	O	_	O	_
41	europea	_	_	_	_	40	amod	_	_	O	_	O	_
42	unitaria	_	_	_	_	40	amod	_	_	O	_	O	_
43	(	_	_	_	_	44	punct	_	_	DESCR.	DESCR.	DESCR.	DESCR.
44	Applausi	_	_	_	_	32	obl	_	_	DESCR.	DESCR.	DESCR.	DESCR.
45-46	dei	_	_	_	_	_	_	_	_	_	_	_	_
45	di	_	_	_	_	47	case	_	_	DESCR.	DESCR.	DESCR.	DESCR.
46	i	_	_	_	_	47	det	_	_	DESCR.	DESCR.	DESCR.	DESCR.
47	deputati	_	_	_	_	44	nmod	_	_	DESCR.	DESCR.	DESCR.	DESCR.
48-49	del	_	_	_	_	_	_	_	_	_	_	_	_
48	di	_	_	_	_	50	case	_	_	DESCR.	DESCR.	DESCR.	DESCR.
49	il	_	_	_	_	50	det	_	_	DESCR.	DESCR.	DESCR.	DESCR.
50	gruppo	_	_	_	_	47	nmod	_	_	DESCR.	DESCR.	DESCR.	DESCR.
51	Misto-Civica	_	_	_	_	50	nmod	_	_	DESCR.	DESCR.	DESCR.	DESCR.
52	Popolare	_	_	_	_	51	amod	_	_	DESCR.	DESCR.	DESCR.	DESCR.
53	-	_	_	_	_	54	punct	_	_	DESCR.	DESCR.	DESCR.	DESCR.
54	AP	_	_	_	_	51	conj	_	_	DESCR.	DESCR.	DESCR.	DESCR.
55	-	_	_	_	_	54	punct	_	_	DESCR.	DESCR.	DESCR.	DESCR.
56	PSI	_	_	_	_	54	conj	_	_	DESCR.	DESCR.	DESCR.	DESCR.
57	-	_	_	_	_	58	punct	_	_	DESCR.	DESCR.	DESCR.	DESCR.
58	Area	_	_	_	_	51	nmod	_	_	DESCR.	DESCR.	DESCR.	DESCR.
59	Civica	_	_	_	_	58	amod	_	_	DESCR.	DESCR.	DESCR.	DESCR.
60	)	_	_	_	_	44	punct	_	_	DESCR.	DESCR.	DESCR.	DESCR.
61	.	_	_	_	_	3	punct	_	_	O	_	O	_
# INTERVENTO NUMERO 22
# id="tit00020.sub00020.int00180" cognomeNome="FICO Roberto" nominativo="PRESIDENTE"
# sent_id = 1
# text = Ha chiesto di parlare l'onorevole Lupi.
1	Ha	_	_	_	_	2	aux	_	_	O	_	O	_
2	chiesto	_	_	_	_	0	root	_	_	O	_	O	_
3	di	_	_	_	_	4	mark	_	_	O	_	O	_
4	parlare	_	_	_	_	2	xcomp	_	_	O	_	O	_
5	l'	_	_	_	_	6	det	_	_	O	_	O	_
6	onorevole	_	_	_	_	2	nsubj	_	_	O	_	O	_
7	Lupi	_	_	_	_	6	nmod	_	_	O	_	O	_
8	.	_	_	_	_	2	punct	_	_	O	_	O	_
# sent_id = 2
# text = Ne ha facoltà.
1	Ne	_	_	_	_	2	iobj	_	_	O	_	O	_
2	ha	_	_	_	_	0	root	_	_	O	_	O	_
3	facoltà	_	_	_	_	2	obj	_	_	O	_	O	_
4	.	_	_	_	_	2	punct	_	_	O	_	O	_
# INTERVENTO NUMERO 23
# id="tit00020.sub00020.int00190" cognomeNome="LUPI Maurizio" partito="(MISTO-NCI)"
# sent_id = 1
# text = Signor Presidente, signor Presidente del Consiglio, essendo la fine del dibattito intervengo in maniera molto sintetica.
1	Signor	_	_	_	_	16	vocative	_	_	O	_	O	_
2	Presidente	_	_	_	_	1	compound	_	_	O	_	O	_
