ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	CUE_NEG	SCOPE_NEG	CUE_SPEC	SCOPE_SPEC
16	14	_	_	_	_	15	nummod	_	_	O	_	O	_
17	,	_	_	_	_	15	punct	_	_	O	_	O	_
18	primo	_	_	_	_	21	amod	_	_	O	_	O	_
19	e	_	_	_	_	20	cc	_	_	O	_	O	_
20	secondo	_	_	_	_	18	conj	_	_	O	_	O	_
21	comma	_	_	_	_	15	nmod	_	_	O	_	O	_
22	.	_	_	_	_	3	punct	_	_	O	_	O	_
# sent_id = 2
# text = Lei, giustamente, ha dato comunicazione della costituzione del gruppo “Liberi e Uguali”;
1	Lei	_	_	_	_	6	nsubj	_	_	O	_	O	_
2	,	_	_	_	_	1	punct	_	_	O	_	O	_
3	giustamente	_	_	_	_	6	advmod	_	_	O	_	O	_
4	,	_	_	_	_	3	punct	_	_	O	_	O	_
5	ha	_	_	_	_	6	aux	_	_	O	_	O	_
6	dato	_	_	_	_	0	root	_	_	O	_	O	_
7	comunicazione	_	_	_	_	6	obj	_	_	O	_	O	_
8-9	della	_	_	_	_	_	_	_	_	_	_	_	_
8	di	_	_	_	_	10	case	_	_	O	_	O	_
9	la	_	_	_	_	10	det	_	_	O	_	O	_
10	costituzione	_	_	_	_	7	nmod	_	_	O	_	O	_
11-12	del	_	_	_	_	_	_	_	_	_	_	_	_
11	di	_	_	_	_	13	case	_	_	O	_	O	_
12	il	_	_	_	_	13	det	_	_	O	_	O	_
13	gruppo	_	_	_	_	10	nmod	_	_	O	_	O	_
14	“	_	_	_	_	15	punct	_	_	O	_	O	_
15	Liberi	_	_	_	_	13	nmod	_	_	O	_	O	_
16	e	_	_	_	_	17	cc	_	_	O	_	O	_
17	Uguali	_	_	_	_	15	conj	_	_	O	_	O	_
18	”	_	_	_	_	15	punct	_	_	O	_	O	_
19	;	_	_	_	_	6	punct	_	_	O	_	O	_
# sent_id = 3
# text = un gruppo in deroga, costituito con l'unanimità dell'Ufficio di Presidenza.
1	un	_	_	_	_	2	det	_	_	O	_	O	_
2	gruppo	_	_	_	_	0	root	_	_	O	_	O	_
3	in	_	_	_	_	4	case	_	_	O	_	O	_
4	deroga	_	_	_	_	2	nmod	_	_	O	_	O	_
5	,	_	_	_	_	2	punct	_	_	O	_	O	_
6	costituito	_	_	_	_	2	acl	_	_	O	_	O	_
7	con	_	_	_	_	9	case	_	_	O	_	O	_
8	l'	_	_	_	_	9	det	_	_	O	_	O	_
9	unanimità	_	_	_	_	6	obl	_	_	O	_	O	_
10-11	dell'	_	_	_	_	_	_	_	_	_	_	_	_
10	di	_	_	_	_	12	case	_	_	O	_	O	_
11	l'	_	_	_	_	12	det	_	_	O	_	O	_
12	Ufficio	_	_	_	_	9	nmod	_	_	O	_	O	_
13	di	_	_	_	_	14	case	_	_	O	_	O	_
14	Presidenza	_	_	_	_	12	nmod	_	_	O	_	O	_
15	.	_	_	_	_	2	punct	_	_	O	_	O	_
# sent_id = 4
# text = Leggo sui social, che ormai sono diventati uno strumento di dibattito politico in sostituzione di questa Assemblea, attacchi alla sua persona, Presidente - attacchi peraltro ingiusti, alla sua persona -, perché si dice:
1	Leggo	_	_	_	_	0	root	_	_	O	_	O	_
2-3	sui	_	_	_	_	_	_	_	_	_	_	_	_
2	su	_	_	_	_	4	case	_	_	O	_	O	_
3	i	_	_	_	_	4	det	_	_	O	_	O	_
4	social	_	_	_	_	1	obl	_	_	O	_	O	_
5	,	_	_	_	_	4	punct	_	_	O	_	O	_
6	che	_	_	_	_	9	nsubj	_	_	O	_	O	_
7	ormai	_	_	_	_	9	advmod	_	_	O	_	O	_
8	sono	_	_	_	_	9	aux	_	_	O	_	O	_
9	diventati	_	_	_	_	4	acl:relcl	_	_	O	_	O	_
10	uno	_	_	_	_	11	det	_	_	O	_	O	_
11	strumento	_	_	_	_	9	xcomp	_	_	O	_	O	_
12	di	_	_	_	_	13	case	_	_	O	_	O	_
13	dibattito	_	_	_	_	11	nmod	_	_	O	_	O	_
14	politico	_	_	_	_	13	amod	_	_	O	_	O	_
15	in	_	_	_	_	16	case	_	_	O	_	O	_
16	sostituzione	_	_	_	_	11	nmod	_	_	O	_	O	_
17	di	_	_	_	_	19	case	_	_	O	_	O	_
18	questa	_	_	_	_	19	det	_	_	O	_	O	_
19	Assemblea	_	_	_	_	16	nmod	_	_	O	_	O	_
20	,	_	_	_	_	1	punct	_	_	O	_	O	_
21	attacchi	_	_	_	_	1	obj	_	_	O	_	O	_
22-23	alla	_	_	_	_	_	_	_	_	_	_	_	_
22	a	_	_	_	_	25	case	_	_	O	_	O	_
23	la	_	_	_	_	25	det	_	_	O	_	O	_
24	sua	_	_	_	_	25	det:poss	_	_	O	_	O	_
25	persona	_	_	_	_	21	nmod	_	_	O	_	O	_
26	,	_	_	_	_	25	punct	_	_	O	_	O	_
27	Presidente	_	_	_	_	25	appos	_	_	O	_	O	_
28	-	_	_	_	_	29	punct	_	_	O	_	O	_
29	attacchi	_	_	_	_	27	appos	_	_	O	_	O	_
30	peraltro	_	_	_	_	31	advmod	_	_	O	_	O	_
31	ingiusti	_	_	_	_	29	amod	_	_	O	_	O	_
32	,	_	_	_	_	29	punct	_	_	O	_	O	_
33-34	alla	_	_	_	_	_	_	_	_	_	_	_	_
33	a	_	_	_	_	36	case	_	_	O	_	O	_
34	la	_	_	_	_	36	det	_	_	O	_	O	_
35	sua	_	_	_	_	36	det:poss	_	_	O	_	O	_
36	persona	_	_	_	_	29	nmod	_	_	O	_	O	_
37	-	_	_	_	_	29	punct	_	_	O	_	O	_
38	,	_	_	_	_	21	punct	_	_	O	_	O	_
39	perché	_	_	_	_	41	mark	_	_	O	_	O	_
40	si	_	_	_	_	41	expl:impers	_	_	O	_	O	_
41	dice	_	_	_	_	1	advcl	_	_	O	_	O	_
42	:	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 5
# text = ma come, il presidente Fico autorizza oggi un gruppo in deroga quando, nel 2013, “postava” sul blog del suo movimento attacchi feroci contro i gruppi in deroga dicendo che erano in deroga al Regolamento, dicendo che erano soldi buttati - non dico dove per una questione di rispetto di quest'Aula - e che questo era il comportamento tipico della casta e dei partiti irresponsabili?
1	ma	_	_	_	_	7	cc	_	_	O	_	O	_
2	come	_	_	_	_	7	advmod	_	_	O	_	O	_
3	,	_	_	_	_	2	punct	_	_	O	_	O	_
4	il	_	_	_	_	5	det	_	_	O	_	O	_
5	presidente	_	_	_	_	7	nsubj	_	_	O	_	O	_
6	Fico	_	_	_	_	5	nmod	_	_	O	_	O	_
7	autorizza	_	_	_	_	0	root	_	_	O	_	O	_
8	oggi	_	_	_	_	7	advmod	_	_	O	_	O	_
9	un	_	_	_	_	10	det	_	_	O	_	O	_
10	gruppo	_	_	_	_	7	obj	_	_	O	_	O	_
11	in	_	_	_	_	12	case	_	_	O	_	O	_
12	deroga	_	_	_	_	10	nmod	_	_	O	_	O	_
13	quando	_	_	_	_	20	mark	_	_	O	_	O	_
14	,	_	_	_	_	20	punct	_	_	O	_	O	_
15-16	nel	_	_	_	_	_	_	_	_	_	_	_	_
15	in	_	_	_	_	17	case	_	_	O	_	O	_
16	il	_	_	_	_	17	det	_	_	O	_	O	_
17	2013	_	_	_	_	20	obl	_	_	O	_	O	_
18	,	_	_	_	_	17	punct	_	_	O	_	O	_
19	“	_	_	_	_	20	punct	_	_	O	_	O	_
20	postava	_	_	_	_	7	advcl	_	_	O	_	O	_
21	”	_	_	_	_	20	punct	_	_	O	_	O	_
22-23	sul	_	_	_	_	_	_	_	_	_	_	_	_
22	su	_	_	_	_	24	case	_	_	O	_	O	_
23	il	_	_	_	_	24	det	_	_	O	_	O	_
24	blog	_	_	_	_	20	obl	_	_	O	_	O	_
25-26	del	_	_	_	_	_	_	_	_	_	_	_	_
25	di	_	_	_	_	28	case	_	_	O	_	O	_
26	il	_	_	_	_	28	det	_	_	O	_	O	_
27	suo	_	_	_	_	28	det:poss	_	_	O	_	O	_
28	movimento	_	_	_	_	24	nmod	_	_	O	_	O	_
29	attacchi	_	_	_	_	20	obj	_	_	O	_	O	_
30	feroci	_	_	_	_	29	amod	_	_	O	_	O	_
31	contro	_	_	_	_	33	case	_	_	O	_	O	_
32	i	_	_	_	_	33	det	_	_	O	_	O	_
33	gruppi	_	_	_	_	29	nmod	_	_	O	_	O	_
34	in	_	_	_	_	35	case	_	_	O	_	O	_
35	deroga	_	_	_	_	33	nmod	_	_	O	_	O	_
36	dicendo	_	_	_	_	20	advcl	_	_	O	_	O	_
37	che	_	_	_	_	38	mark	_	_	O	_	O	_
38	erano	_	_	_	_	36	ccomp	_	_	O	_	O	_
39	in	_	_	_	_	40	case	_	_	O	_	O	_
40	deroga	_	_	_	_	38	obl	_	_	O	_	O	_
41-42	al	_	_	_	_	_	_	_	_	_	_	_	_
41	a	_	_	_	_	43	case	_	_	O	_	O	_
42	il	_	_	_	_	43	det	_	_	O	_	O	_
43	Regolamento	_	_	_	_	40	nmod	_	_	O	_	O	_
44	,	_	_	_	_	45	punct	_	_	O	_	O	_
45	dicendo	_	_	_	_	36	conj	_	_	O	_	O	_
46	che	_	_	_	_	48	mark	_	_	O	_	O	_
47	erano	_	_	_	_	48	cop	_	_	O	_	O	_
48	soldi	_	_	_	_	45	ccomp	_	_	O	_	O	_
49	buttati	_	_	_	_	48	amod	_	_	O	_	O	_
50	-	_	_	_	_	52	punct	_	_	O	_	O	_
51	non	_	_	_	_	52	advmod	_	_	BN	_	O	_
52	dico	_	_	_	_	48	advcl	_	_	O	51	O	_
53	dove	_	_	_	_	52	advmod	_	_	O	51	O	_
54	per	_	_	_	_	56	case	_	_	O	_	O	_
55	una	_	_	_	_	56	det	_	_	O	_	O	_
56	questione	_	_	_	_	52	obl	_	_	O	_	O	_
57	di	_	_	_	_	58	case	_	_	O	_	O	_
58	rispetto	_	_	_	_	56	nmod	_	_	O	_	O	_
59	di	_	_	_	_	61	case	_	_	O	_	O	_
60	quest'	_	_	_	_	61	det	_	_	O	_	O	_
61	Aula	_	_	_	_	58	nmod	_	_	O	_	O	_
62	-	_	_	_	_	52	punct	_	_	O	_	O	_
63	e	_	_	_	_	68	cc	_	_	O	_	O	_
64	che	_	_	_	_	68	mark	_	_	O	_	O	_
65	questo	_	_	_	_	68	nsubj	_	_	O	_	O	45?
66	era	_	_	_	_	68	cop	_	_	O	_	O	45?
67	il	_	_	_	_	68	det	_	_	O	_	O	45?
68	comportamento	_	_	_	_	45	ccomp	_	_	O	_	O	45?
69	tipico	_	_	_	_	68	amod	_	_	O	_	O	45?
70-71	della	_	_	_	_	_	_	_	_	_	_	_	_
70	di	_	_	_	_	72	case	_	_	O	_	O	45?
71	la	_	_	_	_	72	det	_	_	O	_	O	45?
72	casta	_	_	_	_	68	nmod	_	_	O	_	O	45?
73	e	_	_	_	_	76	cc	_	_	O	_	O	45?
74-75	dei	_	_	_	_	_	_	_	_	_	_	_	_
74	di	_	_	_	_	76	case	_	_	O	_	O	45?
75	i	_	_	_	_	76	det	_	_	O	_	O	45?
76	partiti	_	_	_	_	72	conj	_	_	O	_	O	45?
77	irresponsabili	_	_	_	_	76	amod	_	_	O	_	O	45?
78	?	_	_	_	_	7	punct	_	_	O	_	O	_
# sent_id = 6
# text = Io credo, Presidente, che lei oggi abbia l'occasione di porre delle precisazioni su questa leggenda dei gruppi in deroga, tanto per cominciare dicendo che non è il Presidente della Camera il proprietario di questo ramo del Parlamento, e che non li autorizza il Presidente ma l'Ufficio di Presidenza, con un voto.
1	Io	_	_	_	_	2	nsubj	_	_	O	_	O	_
2	credo	_	_	_	_	0	root	_	_	O	_	BS	_
3	,	_	_	_	_	2	punct	_	_	O	_	O	_
4	Presidente	_	_	_	_	2	vocative	_	_	O	_	O	_
5	,	_	_	_	_	2	punct	_	_	O	_	O	_
6	che	_	_	_	_	9	mark	_	_	O	_	O	_
7	lei	_	_	_	_	9	nsubj	_	_	O	_	O	2
8	oggi	_	_	_	_	9	advmod	_	_	O	_	O	2
9	abbia	_	_	_	_	2	ccomp	_	_	O	_	O	2
10	l'	_	_	_	_	11	det	_	_	O	_	O	2
11	occasione	_	_	_	_	9	obj	_	_	O	_	O	2
12	di	_	_	_	_	13	mark	_	_	O	_	O	2
13	porre	_	_	_	_	11	acl	_	_	O	_	O	2
14-15	delle	_	_	_	_	_	_	_	_	_	_	_	_
14	di	_	_	_	_	16	case	_	_	O	_	O	2
15	le	_	_	_	_	16	det	_	_	O	_	O	2
16	precisazioni	_	_	_	_	13	obl	_	_	O	_	O	2
17	su	_	_	_	_	19	case	_	_	O	_	O	2
18	questa	_	_	_	_	19	det	_	_	O	_	O	2
19	leggenda	_	_	_	_	13	obl	_	_	O	_	O	2
20-21	dei	_	_	_	_	_	_	_	_	_	_	_	_
20	di	_	_	_	_	22	case	_	_	O	_	O	2
21	i	_	_	_	_	22	det	_	_	O	_	O	2
22	gruppi	_	_	_	_	19	nmod	_	_	O	_	O	2
23	in	_	_	_	_	24	case	_	_	O	_	O	2
24	deroga	_	_	_	_	22	nmod	_	_	O	_	O	2
25	,	_	_	_	_	13	punct	_	_	O	_	O	2
26	tanto	_	_	_	_	28	advmod	_	_	O	_	O	2
27	per	_	_	_	_	28	mark	_	_	O	_	O	2
28	cominciare	_	_	_	_	9	advcl	_	_	O	_	O	2
29	dicendo	_	_	_	_	13	advcl	_	_	O	_	O	2
30	che	_	_	_	_	34	mark	_	_	O	_	O	2
31	non	_	_	_	_	34	advmod	_	_	BN	_	O	2
32	è	_	_	_	_	34	cop	_	_	O	 31	O	2
33	il	_	_	_	_	34	det	_	_	O	 31	O	2
34	Presidente	_	_	_	_	29	ccomp	_	_	O	 31	O	2
35-36	della	_	_	_	_	_	_	_	_	_	_	_	_
35	di	_	_	_	_	37	case	_	_	O	 31	O	2
36	la	_	_	_	_	37	det	_	_	O	 31	O	2
37	Camera	_	_	_	_	34	nmod	_	_	O	 31	O	2
38	il	_	_	_	_	39	det	_	_	O	 31	O	2
39	proprietario	_	_	_	_	34	nmod	_	_	O	 31	O	2
40	di	_	_	_	_	42	case	_	_	O	 31	O	2
41	questo	_	_	_	_	42	det	_	_	O	 31	O	2
42	ramo	_	_	_	_	39	nmod	_	_	O	 31	O	2
43-44	del	_	_	_	_	_	_	_	_	_	_	_	_
43	di	_	_	_	_	45	case	_	_	O	 31	O	2
44	il	_	_	_	_	45	det	_	_	O	 31	O	2
45	Parlamento	_	_	_	_	42	nmod	_	_	O	 31	O	2
46	,	_	_	_	_	51	punct	_	_	O	_	O	2
47	e	_	_	_	_	51	cc	_	_	O	_	O	2
48	che	_	_	_	_	51	mark	_	_	O	_	O	2
49	non	_	_	_	_	51	advmod	_	_	BN	_	O	2
50	li	_	_	_	_	51	obj	_	_	O	_	O	2
51	autorizza	_	_	_	_	34	conj	_	_	O	_	O	2
52	il	_	_	_	_	53	det	_	_	O	 49	O	2
53	Presidente	_	_	_	_	51	nsubj	_	_	O	 49	O	2
54	ma	_	_	_	_	56	cc	_	_	O	_	O	2
55	l'	_	_	_	_	56	det	_	_	O	_	O	2
56	Ufficio	_	_	_	_	53	conj	_	_	O	_	O	2
57	di	_	_	_	_	58	case	_	_	O	_	O	2
58	Presidenza	_	_	_	_	56	nmod	_	_	O	_	O	2
59	,	_	_	_	_	51	punct	_	_	O	_	O	2
60	con	_	_	_	_	62	case	_	_	O	_	O	2
61	un	_	_	_	_	62	det	_	_	O	_	O	2
62	voto	_	_	_	_	51	obl	_	_	O	_	O	2
63	.	_	_	_	_	2	punct	_	_	O	_	O	2
# sent_id = 7
# text = In secondo luogo, che i gruppi in deroga non sono gruppi in deroga al Regolamento, Presidente, ma sono gruppi in deroga al numero…
1	In	_	_	_	_	3	case	_	_	O	_	O	_
2	secondo	_	_	_	_	3	amod	_	_	O	_	O	_
3	luogo	_	_	_	_	12	obl	_	_	O	_	O	_
4	,	_	_	_	_	3	punct	_	_	O	_	O	_
5	che	_	_	_	_	12	mark	_	_	O	_	O	_
6	i	_	_	_	_	7	det	_	_	O	_	O	_
7	gruppi	_	_	_	_	12	nsubj	_	_	O	_	O	_
8	in	_	_	_	_	9	case	_	_	O	_	O	_
9	deroga	_	_	_	_	7	nmod	_	_	O	_	O	_
10	non	_	_	_	_	12	advmod	_	_	BN	_	O	_
11	sono	_	_	_	_	12	cop	_	_	O	10	O	_
12	gruppi	_	_	_	_	0	root	_	_	O	10	O	_
13	in	_	_	_	_	14	case	_	_	O	10	O	_
14	deroga	_	_	_	_	12	nmod	_	_	O	10	O	_
15-16	al	_	_	_	_	_	_	_	_	_	_	_	_
15	a	_	_	_	_	17	case	_	_	O	10	O	_
16	il	_	_	_	_	17	det	_	_	O	10	O	_
17	Regolamento	_	_	_	_	14	nmod	_	_	O	10	O	_
18	,	_	_	_	_	12	punct	_	_	O	_	O	_
19	Presidente	_	_	_	_	12	vocative	_	_	O	_	O	_
20	,	_	_	_	_	23	punct	_	_	O	_	O	_
21	ma	_	_	_	_	23	cc	_	_	O	_	O	_
22	sono	_	_	_	_	23	cop	_	_	O	_	O	_
23	gruppi	_	_	_	_	12	conj	_	_	O	_	O	_
24	in	_	_	_	_	25	case	_	_	O	_	O	_
25	deroga	_	_	_	_	23	nmod	_	_	O	_	O	_
26-27	al	_	_	_	_	_	_	_	_	_	_	_	_
26	a	_	_	_	_	28	case	_	_	O	_	O	_
27	il	_	_	_	_	28	det	_	_	O	_	O	_
28	numero…	_	_	_	_	25	nmod	_	_	O	_	O	_
# INTERVENTO NUMERO 12
# id="tit00050.int00060" cognomeNome="FICO Roberto" nominativo="PRESIDENTE"
# sent_id = 1
# text = Baldelli, lei sa che la sto facendo andare avanti nonostante l'intervento non sia pertinente al Regolamento.
1	Baldelli	_	_	_	_	4	vocative	_	_	O	_	O	_
2	,	_	_	_	_	1	punct	_	_	O	_	O	_
3	lei	_	_	_	_	4	nsubj	_	_	O	_	O	_
4	sa	_	_	_	_	0	root	_	_	O	_	O	_
5	che	_	_	_	_	8	mark	_	_	O	_	O	_
6	la	_	_	_	_	8	obj	_	_	O	_	O	_
7	sto	_	_	_	_	8	aux	_	_	O	_	O	_
8	facendo	_	_	_	_	4	ccomp	_	_	O	_	O	_
9	andare	_	_	_	_	8	xcomp	_	_	O	_	O	_
10	avanti	_	_	_	_	9	advmod	_	_	O	_	O	_
11	nonostante	_	_	_	_	16	mark	_	_	O	_	O	_
12	l'	_	_	_	_	13	det	_	_	O	_	O	_
13	intervento	_	_	_	_	16	nsubj	_	_	O	_	O	_
14	non	_	_	_	_	16	advmod	_	_	BN	_	O	_
15	sia	_	_	_	_	16	cop	_	_	O	14	O	_
16	pertinente	_	_	_	_	9	advcl	_	_	O	14	O	_
17-18	al	_	_	_	_	_	_	_	_	_	_	_	_
17	a	_	_	_	_	19	case	_	_	O	14	O	_
18	il	_	_	_	_	19	det	_	_	O	14	O	_
19	Regolamento	_	_	_	_	16	obl	_	_	O	14	O	_
20	.	_	_	_	_	4	punct	_	_	O	14	O	_
# INTERVENTO NUMERO 13
# id="tit00050.int00070" cognomeNome="BALDELLI Simone" partito="(FI)"
# sent_id = 1
# text = No, Presidente, è pertinente eccome!
1	No	_	_	_	_	6	discourse	_	_	O	_	O	_
2	,	_	_	_	_	1	punct	_	_	O	_	O	_
3	Presidente	_	_	_	_	6	vocative	_	_	O	_	O	_
4	,	_	_	_	_	3	punct	_	_	O	_	O	_
5	è	_	_	_	_	6	cop	_	_	O	_	O	_
6	pertinente	_	_	_	_	0	root	_	_	O	_	O	_
7	eccome	_	_	_	_	6	advmod	_	_	O	_	O	_
8	!	_	_	_	_	6	punct	_	_	O	_	O	_
# INTERVENTO NUMERO 14
# id="tit00050.int00080" cognomeNome="FICO Roberto" nominativo="PRESIDENTE"
# sent_id = 1
# text = Non è pertinente al Regolamento, lo sappiamo bene.
1	Non	_	_	_	_	3	advmod	_	_	BN	_	O	_
2	è	_	_	_	_	3	cop	_	_	O	1	O	_
3	pertinente	_	_	_	_	0	root	_	_	O	1	O	_
4-5	al	_	_	_	_	_	_	_	_	_	_	_	_
4	a	_	_	_	_	6	case	_	_	O	1	O	_
5	il	_	_	_	_	6	det	_	_	O	1	O	_
6	Regolamento	_	_	_	_	3	obl	_	_	O	1	O	_
7	,	_	_	_	_	3	punct	_	_	O	1	O	_
8	lo	_	_	_	_	9	obj	_	_	O	_	O	_
9	sappiamo	_	_	_	_	3	parataxis	_	_	O	_	O	_
10	bene	_	_	_	_	9	advmod	_	_	O	_	O	_
11	.	_	_	_	_	3	punct	_	_	O	_	O	_
# sent_id = 2
# text = Lei lo sa benissimo.
1	Lei	_	_	_	_	3	nsubj	_	_	O	_	O	_
2	lo	_	_	_	_	3	obj	_	_	O	_	O	_
3	sa	_	_	_	_	0	root	_	_	O	_	O	_
4	benissimo	_	_	_	_	3	advmod	_	_	O	_	O	_
5	.	_	_	_	_	3	punct	_	_	O	_	O	_
# INTERVENTO NUMERO 15
# id="tit00050.int00090" cognomeNome="BALDELLI Simone" partito="(FI)"
# sent_id = 1
# text = Riguarda esattamente l'articolo di cui stiamo parlando:
1	Riguarda	_	_	_	_	0	root	_	_	O	_	O	_
2	esattamente	_	_	_	_	1	advmod	_	_	O	_	O	_
3	l'	_	_	_	_	4	det	_	_	O	_	O	_
4	articolo	_	_	_	_	1	obj	_	_	O	_	O	_
5	di	_	_	_	_	6	case	_	_	O	_	O	_
6	cui	_	_	_	_	8	obl	_	_	O	_	O	_
7	stiamo	_	_	_	_	8	aux	_	_	O	_	O	_
8	parlando	_	_	_	_	4	acl:relcl	_	_	O	_	O	_
9	:	_	_	_	_	1	punct	_	_	O	_	O	_
# sent_id = 2
# text = la deroga non è al Regolamento, come sostengono anche dei colleghi che in questo ramo del Parlamento dovrebbero sapere di che cosa parlano.
1	la	_	_	_	_	2	det	_	_	O	_	O	_
2	deroga	_	_	_	_	7	nsubj	_	_	O	_	O	_
3	non	_	_	_	_	7	advmod	_	_	BN	_	O	_
4	è	_	_	_	_	7	cop	_	_	O	3	O	_
5-6	al	_	_	_	_	_	_	_	_	O	_	_	_
5	a	_	_	_	_	7	case	_	_	O	3	O	_
6	il	_	_	_	_	7	det	_	_	O	3	O	_
7	Regolamento	_	_	_	_	0	root	_	_	O	3	O	_
8	,	_	_	_	_	7	punct	_	_	O	_	O	_
9	come	_	_	_	_	10	mark	_	_	O	_	O	_
10	sostengono	_	_	_	_	7	advcl	_	_	O	_	O	_
11	anche	_	_	_	_	14	advmod	_	_	O	_	O	_
12-13	dei	_	_	_	_	_	_	_	_	_	_	_	_
12	di	_	_	_	_	14	case	_	_	O	_	O	_
13	i	_	_	_	_	14	det	_	_	O	_	O	_
14	colleghi	_	_	_	_	10	obl	_	_	O	_	O	_
15	che	_	_	_	_	23	nsubj	_	_	O	_	O	_
16	in	_	_	_	_	18	case	_	_	O	_	O	_
17	questo	_	_	_	_	18	det	_	_	O	_	O	_
18	ramo	_	_	_	_	23	obl	_	_	O	_	O	_
19-20	del	_	_	_	_	_	_	_	_	_	_	_	_
19	di	_	_	_	_	21	case	_	_	O	_	O	_
20	il	_	_	_	_	21	det	_	_	O	_	O	_
21	Parlamento	_	_	_	_	18	nmod	_	_	O	_	O	_
22	dovrebbero	_	_	_	_	23	aux	_	_	O	_	O	_
23	sapere	_	_	_	_	14	acl:relcl	_	_	O	_	O	_
24	di	_	_	_	_	26	case	_	_	O	_	O	_
25	che	_	_	_	_	26	det	_	_	O	_	O	_
26	cosa	_	_	_	_	27	obl	_	_	O	_	O	_
27	parlano	_	_	_	_	23	ccomp	_	_	O	_	O	_
28	.	_	_	_	_	7	punct	_	_	O	_	O	_
# INTERVENTO NUMERO 16
# id="tit00050.int00100" cognomeNome="FICO Roberto" nominativo="PRESIDENTE"
# sent_id = 1
# text = Baldelli, sa bene che non c'è una discussione su questo argomento; è un richiamo al Regolamento sulle comunicazioni.
1	Baldelli	_	_	_	_	3	nsubj	_	_	O	_	O	_
2	,	_	_	_	_	1	punct	_	_	O	_	O	_
3	sa	_	_	_	_	0	root	_	_	O	_	O	_
4	bene	_	_	_	_	3	advmod	_	_	O	_	O	_
5	che	_	_	_	_	8	mark	_	_	O	_	O	_
6	non	_	_	_	_	8	advmod	_	_	BN	_	O	_
7	c'	_	_	_	_	8	expl	_	_	O	6	O	_
8	è	_	_	_	_	3	ccomp	_	_	O	6	O	_
9	una	_	_	_	_	10	det	_	_	O	6	O	_
10	discussione	_	_	_	_	8	nsubj	_	_	O	6	O	_
11	su	_	_	_	_	13	case	_	_	O	6	O	_
12	questo	_	_	_	_	13	det	_	_	O	6	O	_
13	argomento	_	_	_	_	10	nmod	_	_	O	6	O	_
14	;	_	_	_	_	17	punct	_	_	O	_	O	_
15	è	_	_	_	_	17	cop	_	_	O	_	O	_
16	un	_	_	_	_	17	det	_	_	O	_	O	_
17	richiamo	_	_	_	_	3	conj	_	_	O	_	O	_
18-19	al	_	_	_	_	_	_	_	_	_	_	_	_
18	a	_	_	_	_	20	case	_	_	O	_	O	_
19	il	_	_	_	_	20	det	_	_	O	_	O	_
20	Regolamento	_	_	_	_	17	nmod	_	_	O	_	O	_
21-22	sulle	_	_	_	_	_	_	_	_	_	_	_	_
21	su	_	_	_	_	23	case	_	_	O	_	O	_
22	le	_	_	_	_	23	det	_	_	O	_	O	_
23	comunicazioni	_	_	_	_	20	nmod	_	_	O	_	O	_
24	.	_	_	_	_	3	punct	_	_	O	_	O	_
# INTERVENTO NUMERO 17
# id="tit00050.int00110" cognomeNome="BALDELLI Simone" partito="(FI)"
# sent_id = 1
# text = Ma perché, Presidente, quando parla un deputato, che ha tutto il diritto di fare un richiamo al Regolamento - peraltro che mi sembra abbastanza puntuale - deve essere interrotto?
1	Ma	_	_	_	_	33	cc	_	_	O	_	O	_
2	perché	_	_	_	_	33	advmod	_	_	O	_	O	_
3	,	_	_	_	_	2	punct	_	_	O	_	O	_
4	Presidente	_	_	_	_	33	vocative	_	_	O	_	O	_
5	,	_	_	_	_	4	punct	_	_	O	_	O	_
6	quando	_	_	_	_	7	mark	_	_	O	_	O	_
7	parla	_	_	_	_	33	advcl	_	_	O	_	O	_
8	un	_	_	_	_	9	det	_	_	O	_	O	_
9	deputato	_	_	_	_	7	nsubj	_	_	O	_	O	_
10	,	_	_	_	_	9	punct	_	_	O	_	O	_
11	che	_	_	_	_	12	nsubj	_	_	O	_	O	_
12	ha	_	_	_	_	9	acl:relcl	_	_	O	_	O	_
13	tutto	_	_	_	_	15	det:predet	_	_	O	_	O	_
14	il	_	_	_	_	15	det	_	_	O	_	O	_
15	diritto	_	_	_	_	12	obj	_	_	O	_	O	_
16	di	_	_	_	_	17	mark	_	_	O	_	O	_
17	fare	_	_	_	_	15	acl	_	_	O	_	O	_
18	un	_	_	_	_	19	det	_	_	O	_	O	_
19	richiamo	_	_	_	_	17	obj	_	_	O	_	O	_
20-21	al	_	_	_	_	_	_	_	_	_	_	_	_
20	a	_	_	_	_	22	case	_	_	O	_	O	_
21	il	_	_	_	_	22	det	_	_	O	_	O	_
22	Regolamento	_	_	_	_	19	nmod	_	_	O	_	O	_
23	-	_	_	_	_	27	punct	_	_	O	_	O	_
24	peraltro	_	_	_	_	27	advmod	_	_	O	_	O	_
25	che	_	_	_	_	27	nsubj	_	_	O	_	O	26
26	mi	_	_	_	_	27	iobj	_	_	O	_	BS	_
27	sembra	_	_	_	_	22	acl:relcl	_	_	O	_	IS	_
28	abbastanza	_	_	_	_	29	advmod	_	_	O	_	O	26
29	puntuale	_	_	_	_	27	xcomp	_	_	O	_	O	26
30	-	_	_	_	_	27	punct	_	_	O	_	O	_
31	deve	_	_	_	_	33	aux	_	_	O	_	O	_
