ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	ID_TOKEN_NELL_INTERVENTO	CUE	SCOPE
16	quest'	_	_	_	_	17	det	_	_	143	 	 
17	Aula	_	_	_	_	13	obl	_	_	144	 	 
18	,	_	_	_	_	9	punct	_	_	145	 	 
19	di	_	_	_	_	22	case	_	_	146	 	 
20	una	_	_	_	_	22	det	_	_	147	 	 
21	possibile	_	_	_	_	22	amod	_	_	148	 	 
22	escalation	_	_	_	_	9	nmod	_	_	149	 	 
23	,	_	_	_	_	22	punct	_	_	150	 	 
24	non	_	_	_	_	25	advmod	_	_	151	 	 
25	soltanto	_	_	_	_	28	advmod	_	_	152	 	 
26-27	della	_	_	_	_	_	_	_	_	_	_	_
26	di	_	_	_	_	28	case	_	_	153	 	 
27	la	_	_	_	_	28	det	_	_	154	 	 
28	guerra	_	_	_	_	22	nmod	_	_	155	 	 
29	in	_	_	_	_	30	case	_	_	156	 	 
30	Siria	_	_	_	_	28	nmod	_	_	157	 	 
31	,	_	_	_	_	22	punct	_	_	158	 	 
32	di	_	_	_	_	35	case	_	_	159	 	 
33	un	_	_	_	_	35	det	_	_	160	 	 
34	ulteriore	_	_	_	_	35	amod	_	_	161	 	 
35	elemento	_	_	_	_	22	conj	_	_	162	 	 
36	di	_	_	_	_	37	case	_	_	163	 	 
37	destabilizzazione	_	_	_	_	35	nmod	_	_	164	 	 
38-39	dell'	_	_	_	_	_	_	_	_	_	_	_
38	di	_	_	_	_	41	case	_	_	165	 	 
39	l'	_	_	_	_	41	det	_	_	166	 	 
40	intera	_	_	_	_	41	amod	_	_	167	 	 
41	aria	_	_	_	_	37	nmod	_	_	168	 	 
42	mediorientale	_	_	_	_	41	amod	_	_	169	 	 
43	,	_	_	_	_	41	punct	_	_	170	 	 
44	che	_	_	_	_	53	nsubj	_	_	171	 	 
45	,	_	_	_	_	44	punct	_	_	172	 	 
46	dopo	_	_	_	_	48	case	_	_	173	 	 
47	la	_	_	_	_	48	det	_	_	174	 	 
48	guerra	_	_	_	_	53	obl	_	_	175	 	 
49	in	_	_	_	_	50	case	_	_	176	 	 
50	Siria	_	_	_	_	48	nmod	_	_	177	 	 
51	,	_	_	_	_	48	punct	_	_	178	 	 
52	potrebbe	_	_	_	_	53	aux	_	_	179	 	 
53	provocare	_	_	_	_	41	acl:relcl	_	_	180	 	 
54	un	_	_	_	_	55	det	_	_	181	 	 
55	allargamento	_	_	_	_	53	obj	_	_	182	 	 
56	e	_	_	_	_	58	cc	_	_	183	 	 
57	altre	_	_	_	_	58	amod	_	_	184	 	 
58	guerre	_	_	_	_	55	conj	_	_	185	 	 
59	.	_	_	_	_	4	punct	_	_	186	 	 
# sent_id = 4
# text = È quindi da quest'Aula, la massima espressione della volontà popolare, che i deputati di Liberi e Uguali vogliono riaffermare la condanna ferma e netta dell'uso delle armi chimiche, nella convinzione che si debba individuare e consegnare al più presto alla giustizia internazionale i responsabili di questo crimine contro l'umanità;
1	È	_	_	_	_	0	root	_	_	187	O	_
2	quindi	_	_	_	_	5	advmod	_	_	188	O	_
3	da	_	_	_	_	5	case	_	_	189	O	_
4	quest'	_	_	_	_	5	det	_	_	190	O	_
5	Aula	_	_	_	_	1	obl	_	_	191	O	_
6	,	_	_	_	_	5	punct	_	_	192	O	_
7	la	_	_	_	_	9	det	_	_	193	O	_
8	massima	_	_	_	_	9	amod	_	_	194	O	_
9	espressione	_	_	_	_	5	appos	_	_	195	O	_
10-11	della	_	_	_	_	_	_	_	_	_	_	_
10	di	_	_	_	_	12	case	_	_	196	O	_
11	la	_	_	_	_	12	det	_	_	197	O	_
12	volontà	_	_	_	_	9	nmod	_	_	198	O	_
13	popolare	_	_	_	_	12	amod	_	_	199	O	_
14	,	_	_	_	_	9	punct	_	_	200	O	_
15	che	_	_	_	_	23	mark	_	_	201	O	_
16	i	_	_	_	_	17	det	_	_	202	O	_
17	deputati	_	_	_	_	23	nsubj	_	_	203	O	_
18	di	_	_	_	_	19	case	_	_	204	O	_
19	Liberi	_	_	_	_	17	nmod	_	_	205	O	_
20	e	_	_	_	_	21	cc	_	_	206	O	_
21	Uguali	_	_	_	_	19	conj	_	_	207	O	_
22	vogliono	_	_	_	_	23	aux	_	_	208	O	_
23	riaffermare	_	_	_	_	1	ccomp	_	_	209	O	_
24	la	_	_	_	_	25	det	_	_	210	O	_
25	condanna	_	_	_	_	23	obj	_	_	211	O	_
26	ferma	_	_	_	_	25	amod	_	_	212	O	_
27	e	_	_	_	_	28	cc	_	_	213	O	_
28	netta	_	_	_	_	26	conj	_	_	214	O	_
29-30	dell'	_	_	_	_	_	_	_	_	_	_	_
29	di	_	_	_	_	31	case	_	_	215	O	_
30	l'	_	_	_	_	31	det	_	_	216	O	_
31	uso	_	_	_	_	25	nmod	_	_	217	O	_
32-33	delle	_	_	_	_	_	_	_	_	_	_	_
32	di	_	_	_	_	34	case	_	_	218	O	_
33	le	_	_	_	_	34	det	_	_	219	O	_
34	armi	_	_	_	_	31	nmod	_	_	220	O	_
35	chimiche	_	_	_	_	34	amod	_	_	221	O	_
36	,	_	_	_	_	23	punct	_	_	222	O	_
37-38	nella	_	_	_	_	_	_	_	_	_	_	_
37	in	_	_	_	_	39	case	_	_	223	O	_
38	la	_	_	_	_	39	det	_	_	224	O	_
39	convinzione	_	_	_	_	23	obl	_	_	225	O	_
40	che	_	_	_	_	43	mark	_	_	226	O	_
41	si	_	_	_	_	43	expl:pass	_	_	227	O	_
42	debba	_	_	_	_	43	aux	_	_	228	O	_
43	individuare	_	_	_	_	39	acl	_	_	229	O	_
44	e	_	_	_	_	45	cc	_	_	230	O	_
45	consegnare	_	_	_	_	43	conj	_	_	231	O	_
46-47	al	_	_	_	_	_	_	_	_	_	_	_
46	a	_	_	_	_	49	case	_	_	232	O	_
47	il	_	_	_	_	49	det	_	_	233	O	_
48	più	_	_	_	_	49	advmod	_	_	234	O	_
49	presto	_	_	_	_	45	obl	_	_	235	O	_
50-51	alla	_	_	_	_	_	_	_	_	_	_	_
50	a	_	_	_	_	52	case	_	_	236	O	_
51	la	_	_	_	_	52	det	_	_	237	O	_
52	giustizia	_	_	_	_	45	obl	_	_	238	O	_
53	internazionale	_	_	_	_	52	amod	_	_	239	O	_
54	i	_	_	_	_	55	det	_	_	240	O	_
55	responsabili	_	_	_	_	45	obj	_	_	241	O	_
56	di	_	_	_	_	58	case	_	_	242	O	_
57	questo	_	_	_	_	58	det	_	_	243	O	_
58	crimine	_	_	_	_	55	nmod	_	_	244	O	_
59	contro	_	_	_	_	61	case	_	_	245	O	_
60	l'	_	_	_	_	61	det	_	_	246	O	_
61	umanità	_	_	_	_	58	nmod	_	_	247	O	_
62	;	_	_	_	_	1	punct	_	_	248	O	_
# sent_id = 5
# text = riaffermare anche che, con le bombe e con i missili, non si risolve la crisi siriana e non si porta pace in Medioriente;
1	riaffermare	_	_	_	_	0	root	_	_	249	 	 
2	anche	_	_	_	_	1	advmod	_	_	250	 	 
3	che	_	_	_	_	15	mark	_	_	251	 	 
4	,	_	_	_	_	15	punct	_	_	252	 	 
5	con	_	_	_	_	7	case	_	_	253	 	 
6	le	_	_	_	_	7	det	_	_	254	 	 
7	bombe	_	_	_	_	15	obl	_	_	255	 	 
8	e	_	_	_	_	11	cc	_	_	256	 	 
9	con	_	_	_	_	11	case	_	_	257	 	 
10	i	_	_	_	_	11	det	_	_	258	 	 
11	missili	_	_	_	_	7	conj	_	_	259	 	 
12	,	_	_	_	_	7	punct	_	_	260	 	 
13	non	_	_	_	_	15	advmod	_	_	261	 	 
14	si	_	_	_	_	15	expl:pass	_	_	262	 	 
15	risolve	_	_	_	_	1	ccomp	_	_	263	 	 
16	la	_	_	_	_	17	det	_	_	264	 	 
17	crisi	_	_	_	_	15	nsubj:pass	_	_	265	 	 
18	siriana	_	_	_	_	17	amod	_	_	266	 	 
19	e	_	_	_	_	22	cc	_	_	267	 	 
20	non	_	_	_	_	22	advmod	_	_	268	 	 
21	si	_	_	_	_	22	expl:pass	_	_	269	 	 
22	porta	_	_	_	_	15	conj	_	_	270	 	 
23	pace	_	_	_	_	22	nsubj:pass	_	_	271	 	 
24	in	_	_	_	_	25	case	_	_	272	 	 
25	Medioriente	_	_	_	_	22	obl	_	_	273	 	 
26	;	_	_	_	_	1	punct	_	_	274	 	 
# sent_id = 6
# text = riaffermare che deve essere ricercato con determinazione e pazienza ogni spiraglio diplomatico per fermare questa escalation;
1	riaffermare	_	_	_	_	0	root	_	_	275	O	_
2	che	_	_	_	_	5	mark	_	_	276	O	_
3	deve	_	_	_	_	5	aux	_	_	277	O	_
4	essere	_	_	_	_	5	aux:pass	_	_	278	O	_
5	ricercato	_	_	_	_	1	ccomp	_	_	279	O	_
6	con	_	_	_	_	7	case	_	_	280	O	_
7	determinazione	_	_	_	_	5	obl	_	_	281	O	_
8	e	_	_	_	_	9	cc	_	_	282	O	_
9	pazienza	_	_	_	_	7	conj	_	_	283	O	_
10	ogni	_	_	_	_	11	det	_	_	284	O	_
11	spiraglio	_	_	_	_	5	nsubj:pass	_	_	285	O	_
12	diplomatico	_	_	_	_	11	amod	_	_	286	O	_
13	per	_	_	_	_	14	mark	_	_	287	O	_
14	fermare	_	_	_	_	5	advcl	_	_	288	O	_
15	questa	_	_	_	_	16	det	_	_	289	O	_
16	escalation	_	_	_	_	14	obj	_	_	290	O	_
17	;	_	_	_	_	1	punct	_	_	291	O	_
# sent_id = 7
# text = riaffermare anche che non sono in discussione le alleanze internazionali dell'Italia, ma con la stessa nettezza il nostro Paese deve dire che non possono essere condivise azioni militari unilaterali, come quella avvenuta negli scorsi giorni.
1	riaffermare	_	_	_	_	0	root	_	_	292	 	 
2	anche	_	_	_	_	1	advmod	_	_	293	 	 
3	che	_	_	_	_	7	mark	_	_	294	 	 
4	non	_	_	_	_	7	advmod	_	_	295	 	 
5	sono	_	_	_	_	7	cop	_	_	296	 	 
6	in	_	_	_	_	7	case	_	_	297	 	 
7	discussione	_	_	_	_	1	ccomp	_	_	298	 	 
8	le	_	_	_	_	9	det	_	_	299	 	 
9	alleanze	_	_	_	_	7	nsubj	_	_	300	 	 
10	internazionali	_	_	_	_	9	amod	_	_	301	 	 
11-12	dell'	_	_	_	_	_	_	_	_	_	_	_
11	di	_	_	_	_	13	case	_	_	302	 	 
12	l'	_	_	_	_	13	det	_	_	303	 	 
13	Italia	_	_	_	_	9	nmod	_	_	304	 	 
14	,	_	_	_	_	24	punct	_	_	305	 	 
15	ma	_	_	_	_	24	cc	_	_	306	 	 
16	con	_	_	_	_	19	case	_	_	307	 	 
17	la	_	_	_	_	19	det	_	_	308	 	 
18	stessa	_	_	_	_	19	amod	_	_	309	 	 
19	nettezza	_	_	_	_	24	obl	_	_	310	 	 
20	il	_	_	_	_	22	det	_	_	311	 	 
21	nostro	_	_	_	_	22	det:poss	_	_	312	 	 
22	Paese	_	_	_	_	24	nsubj	_	_	313	 	 
23	deve	_	_	_	_	24	aux	_	_	314	 	 
24	dire	_	_	_	_	1	conj	_	_	315	 	 
25	che	_	_	_	_	29	mark	_	_	316	 	 
26	non	_	_	_	_	29	advmod	_	_	317	 	 
27	possono	_	_	_	_	29	aux	_	_	318	 	 
28	essere	_	_	_	_	29	aux:pass	_	_	319	 	 
29	condivise	_	_	_	_	24	ccomp	_	_	320	 	 
30	azioni	_	_	_	_	29	nsubj:pass	_	_	321	 	 
31	militari	_	_	_	_	30	amod	_	_	322	 	 
32	unilaterali	_	_	_	_	30	amod	_	_	323	 	 
33	,	_	_	_	_	30	punct	_	_	324	 	 
34	come	_	_	_	_	35	case	_	_	325	 	 
35	quella	_	_	_	_	30	nmod	_	_	326	 	 
36	avvenuta	_	_	_	_	35	acl	_	_	327	 	 
37-38	negli	_	_	_	_	_	_	_	_	_	_	_
37	in	_	_	_	_	40	case	_	_	328	 	 
38	gli	_	_	_	_	40	det	_	_	329	 	 
39	scorsi	_	_	_	_	40	amod	_	_	330	 	 
40	giorni	_	_	_	_	36	obl	_	_	331	 	 
41	.	_	_	_	_	1	punct	_	_	332	 	 
# sent_id = 8
# text = Ed è giusto ricordare oggi, insieme ai morti e ai tanti morti causati dal gas, anche quelli del massacro di Afrin, un massacro passato nell'indifferenza e nel silenzio, complice di larga parte della comunità internazionale.
1	Ed	_	_	_	_	3	cc	_	_	333	O	_
2	è	_	_	_	_	3	cop	_	_	334	O	_
3	giusto	_	_	_	_	0	root	_	_	335	O	_
4	ricordare	_	_	_	_	3	csubj	_	_	336	O	_
5	oggi	_	_	_	_	4	advmod	_	_	337	O	_
6	,	_	_	_	_	4	punct	_	_	338	O	_
7	insieme	_	_	_	_	10	case	_	_	339	O	_
8-9	ai	_	_	_	_	_	_	_	_	_	_	_
8	a	_	_	_	_	7	fixed	_	_	340	O	_
9	i	_	_	_	_	10	det	_	_	341	O	_
10	morti	_	_	_	_	4	obl	_	_	342	O	_
11	e	_	_	_	_	15	cc	_	_	343	O	_
12-13	ai	_	_	_	_	_	_	_	_	_	_	_
12	a	_	_	_	_	15	case	_	_	344	O	_
13	i	_	_	_	_	15	det	_	_	345	O	_
14	tanti	_	_	_	_	15	det	_	_	346	O	_
15	morti	_	_	_	_	10	conj	_	_	347	O	_
16	causati	_	_	_	_	15	acl	_	_	348	O	_
17-18	dal	_	_	_	_	_	_	_	_	_	_	_
17	da	_	_	_	_	19	case	_	_	349	O	_
18	il	_	_	_	_	19	det	_	_	350	O	_
19	gas	_	_	_	_	16	obl:agent	_	_	351	O	_
20	,	_	_	_	_	4	punct	_	_	352	O	_
21	anche	_	_	_	_	22	advmod	_	_	353	O	_
22	quelli	_	_	_	_	4	obj	_	_	354	O	_
23-24	del	_	_	_	_	_	_	_	_	_	_	_
23	di	_	_	_	_	25	case	_	_	355	O	_
24	il	_	_	_	_	25	det	_	_	356	O	_
25	massacro	_	_	_	_	22	nmod	_	_	357	O	_
26	di	_	_	_	_	27	case	_	_	358	O	_
27	Afrin	_	_	_	_	25	nmod	_	_	359	O	_
28	,	_	_	_	_	25	punct	_	_	360	O	_
29	un	_	_	_	_	30	det	_	_	361	O	_
30	massacro	_	_	_	_	22	appos	_	_	362	O	_
31	passato	_	_	_	_	30	acl	_	_	363	O	_
32-33	nell'	_	_	_	_	_	_	_	_	_	_	_
32	in	_	_	_	_	34	case	_	_	364	O	_
33	l'	_	_	_	_	34	det	_	_	365	O	_
34	indifferenza	_	_	_	_	31	obl	_	_	366	O	_
35	e	_	_	_	_	38	cc	_	_	367	O	_
36-37	nel	_	_	_	_	_	_	_	_	_	_	_
36	in	_	_	_	_	38	case	_	_	368	O	_
37	il	_	_	_	_	38	det	_	_	369	O	_
38	silenzio	_	_	_	_	34	conj	_	_	370	O	_
39	,	_	_	_	_	38	punct	_	_	371	O	_
40	complice	_	_	_	_	38	amod	_	_	372	O	_
41	di	_	_	_	_	43	case	_	_	373	O	_
42	larga	_	_	_	_	43	amod	_	_	374	O	_
43	parte	_	_	_	_	40	obl	_	_	375	O	_
44-45	della	_	_	_	_	_	_	_	_	_	_	_
44	di	_	_	_	_	46	case	_	_	376	O	_
45	la	_	_	_	_	46	det	_	_	377	O	_
46	comunità	_	_	_	_	43	nmod	_	_	378	O	_
47	internazionale	_	_	_	_	46	amod	_	_	379	O	_
48	.	_	_	_	_	3	punct	_	_	380	O	_
# sent_id = 9
# text = Liberi e Uguali dice con forza “no” all'avventurismo militare privo di strategie politiche e diplomatiche per gestire il dopo, ricordando, al contrario, come si possono affrontare in altro modo crisi anche in una zona difficile e complessa, storicamente complessa, come quella del Medioriente, come quando l'Italia fu protagonista nel 2006 di un'azione diplomatico-militare di pace in Libano, un'azione positiva e duratura, di cui oggi credo sia giusto rivendicarne il merito al nostro Paese.
1	Liberi	_	_	_	_	4	nsubj	_	_	381	 	 
2	e	_	_	_	_	3	cc	_	_	382	 	 
3	Uguali	_	_	_	_	1	conj	_	_	383	 	 
4	dice	_	_	_	_	0	root	_	_	384	 	 
5	con	_	_	_	_	6	case	_	_	385	 	 
6	forza	_	_	_	_	4	obl	_	_	386	 	 
7	“	_	_	_	_	8	punct	_	_	387	 	 
8	no	_	_	_	_	4	obj	_	_	388	 	 
9	”	_	_	_	_	8	punct	_	_	389	 	 
10-11	all'	_	_	_	_	_	_	_	_	_	_	_
10	a	_	_	_	_	12	case	_	_	390	 	 
11	l'	_	_	_	_	12	det	_	_	391	 	 
12	avventurismo	_	_	_	_	4	obl	_	_	392	 	 
13	militare	_	_	_	_	12	amod	_	_	393	 	 
14	privo	_	_	_	_	12	amod	_	_	394	 	 
15	di	_	_	_	_	16	case	_	_	395	 	 
16	strategie	_	_	_	_	14	obl	_	_	396	 	 
17	politiche	_	_	_	_	16	amod	_	_	397	 	 
18	e	_	_	_	_	19	cc	_	_	398	 	 
19	diplomatiche	_	_	_	_	17	conj	_	_	399	 	 
20	per	_	_	_	_	21	mark	_	_	400	 	 
21	gestire	_	_	_	_	16	acl	_	_	401	 	 
22	il	_	_	_	_	23	det	_	_	402	 	 
23	dopo	_	_	_	_	21	obj	_	_	403	 	 
24	,	_	_	_	_	4	punct	_	_	404	 	 
25	ricordando	_	_	_	_	21	advcl	_	_	405	 	 
26	,	_	_	_	_	25	punct	_	_	406	 	 
27-28	al	_	_	_	_	_	_	_	_	_	_	_
27	a	_	_	_	_	29	case	_	_	407	 	 
28	il	_	_	_	_	29	det	_	_	408	 	 
29	contrario	_	_	_	_	25	obl	_	_	409	 	 
30	,	_	_	_	_	25	punct	_	_	410	 	 
31	come	_	_	_	_	34	mark	_	_	411	 	 
32	si	_	_	_	_	34	expl:pass	_	_	412	 	 
33	possono	_	_	_	_	34	aux	_	_	413	 	 
34	affrontare	_	_	_	_	25	ccomp	_	_	414	 	 
35	in	_	_	_	_	37	case	_	_	415	 	 
36	altro	_	_	_	_	37	amod	_	_	416	 	 
37	modo	_	_	_	_	34	obl	_	_	417	 	 
38	crisi	_	_	_	_	34	nsubj:pass	_	_	418	 	 
39	anche	_	_	_	_	42	advmod	_	_	419	 	 
40	in	_	_	_	_	42	case	_	_	420	 	 
41	una	_	_	_	_	42	det	_	_	421	 	 
42	zona	_	_	_	_	34	obl	_	_	422	 	 
43	difficile	_	_	_	_	42	amod	_	_	423	 	 
44	e	_	_	_	_	45	cc	_	_	424	 	 
45	complessa	_	_	_	_	43	conj	_	_	425	 	 
46	,	_	_	_	_	42	punct	_	_	426	 	 
47	storicamente	_	_	_	_	48	advmod	_	_	427	 	 
48	complessa	_	_	_	_	43	conj	_	_	428	 	 
49	,	_	_	_	_	42	punct	_	_	429	 	 
50	come	_	_	_	_	51	case	_	_	430	 	 
51	quella	_	_	_	_	42	nmod	_	_	431	 	 
52-53	del	_	_	_	_	_	_	_	_	_	_	_
52	di	_	_	_	_	54	case	_	_	432	 	 
53	il	_	_	_	_	54	det	_	_	433	 	 
54	Medioriente	_	_	_	_	51	nmod	_	_	434	 	 
55	,	_	_	_	_	42	punct	_	_	435	 	 
56	come	_	_	_	_	61	mark	_	_	436	 	 
57	quando	_	_	_	_	61	mark	_	_	437	 	 
58	l'	_	_	_	_	59	det	_	_	438	 	 
59	Italia	_	_	_	_	61	nsubj	_	_	439	 	 
60	fu	_	_	_	_	61	cop	_	_	440	 	 
61	protagonista	_	_	_	_	34	advcl	_	_	441	 	 
62-63	nel	_	_	_	_	_	_	_	_	_	_	_
62	in	_	_	_	_	64	case	_	_	442	 	 
63	il	_	_	_	_	64	det	_	_	443	 	 
64	2006	_	_	_	_	61	obl	_	_	444	 	 
65	di	_	_	_	_	67	case	_	_	445	 	 
66	un'	_	_	_	_	67	det	_	_	446	 	 
67	azione	_	_	_	_	61	nmod	_	_	447	 	 
68	diplomatico	_	_	_	_	67	amod	_	_	448	 	 
69	-	_	_	_	_	68	punct	_	_	449	 	 
70	militare	_	_	_	_	68	conj	_	_	450	 	 
71	di	_	_	_	_	72	case	_	_	451	 	 
72	pace	_	_	_	_	67	nmod	_	_	452	 	 
73	in	_	_	_	_	74	case	_	_	453	 	 
74	Libano	_	_	_	_	67	nmod	_	_	454	 	 
75	,	_	_	_	_	67	punct	_	_	455	 	 
76	un'	_	_	_	_	77	det	_	_	456	 	 
77	azione	_	_	_	_	42	appos	_	_	457	 	 
78	positiva	_	_	_	_	77	amod	_	_	458	 	 
79	e	_	_	_	_	80	cc	_	_	459	 	 
80	duratura	_	_	_	_	78	conj	_	_	460	 	 
81	,	_	_	_	_	77	punct	_	_	461	 	 
82	di	_	_	_	_	83	case	_	_	462	 	 
83	cui	_	_	_	_	85	obl	_	_	463	 	 
84	oggi	_	_	_	_	85	advmod	_	_	464	 	 
85	credo	_	_	_	_	77	acl:relcl	_	_	465	 	 
86	sia	_	_	_	_	87	cop	_	_	466	 	 
87	giusto	_	_	_	_	85	ccomp	_	_	467	 	 
88-89	rivendicarne	_	_	_	_	_	_	_	_	_	_	_
88	rivendicar	_	_	_	_	87	csubj	_	_	468	 	 
89	ne	_	_	_	_	88	iobj	_	_	469	 	 
90	il	_	_	_	_	91	det	_	_	470	 	 
91	merito	_	_	_	_	88	obj	_	_	471	 	 
92-93	al	_	_	_	_	_	_	_	_	_	_	_
92	a	_	_	_	_	95	case	_	_	472	 	 
93	il	_	_	_	_	95	det	_	_	473	 	 
94	nostro	_	_	_	_	95	det:poss	_	_	474	 	 
95	Paese	_	_	_	_	88	obl	_	_	475	 	 
96	.	_	_	_	_	4	punct	_	_	476	 	 
# sent_id = 10
# text = È dalla nostra identità di nazione libera e democratica che dobbiamo trarre, nei momenti di difficoltà, il punto fondamentale per guardare avanti, dicendo con chiarezza comunque che per noi, per Liberi e Uguali - e anche questo deve essere posto con grande nettezza -, l'utilizzo delle nostre basi deve essere inibito ai mezzi che partecipano a raid e azioni militari in Siria.
1	È	_	_	_	_	5	cop	_	_	477	?	?
2-3	dalla	_	_	_	_	_	_	_	_	_	_	_
2	da	_	_	_	_	5	case	_	_	478	?	?
3	la	_	_	_	_	5	det	_	_	479	?	?
4	nostra	_	_	_	_	5	det:poss	_	_	480	?	?
5	identità	_	_	_	_	0	root	_	_	481	?	?
6	di	_	_	_	_	7	case	_	_	482	?	?
7	nazione	_	_	_	_	5	nmod	_	_	483	?	?
8	libera	_	_	_	_	7	amod	_	_	484	?	?
9	e	_	_	_	_	10	cc	_	_	485	?	?
10	democratica	_	_	_	_	8	conj	_	_	486	?	?
11	che	_	_	_	_	13	mark	_	_	487	?	?
12	dobbiamo	_	_	_	_	13	aux	_	_	488	?	?
13	trarre	_	_	_	_	5	acl:relcl	_	_	489	?	?
14	,	_	_	_	_	13	punct	_	_	490	?	?
15-16	nei	_	_	_	_	_	_	_	_	_	_	_
15	in	_	_	_	_	17	case	_	_	491	?	?
16	i	_	_	_	_	17	det	_	_	492	?	?
17	momenti	_	_	_	_	13	obl	_	_	493	?	?
18	di	_	_	_	_	19	case	_	_	494	?	?
19	difficoltà	_	_	_	_	17	nmod	_	_	495	?	?
20	,	_	_	_	_	13	punct	_	_	496	?	?
21	il	_	_	_	_	22	det	_	_	497	?	?
22	punto	_	_	_	_	13	obj	_	_	498	?	?
23	fondamentale	_	_	_	_	22	amod	_	_	499	?	?
24	per	_	_	_	_	25	mark	_	_	500	?	?
25	guardare	_	_	_	_	13	advcl	_	_	501	?	?
26	avanti	_	_	_	_	25	advmod	_	_	502	?	?
27	,	_	_	_	_	13	punct	_	_	503	?	?
28	dicendo	_	_	_	_	25	advcl	_	_	504	?	?
29	con	_	_	_	_	30	case	_	_	505	?	?
30	chiarezza	_	_	_	_	28	obl	_	_	506	?	?
31	comunque	_	_	_	_	28	advmod	_	_	507	?	?
32	che	_	_	_	_	60	mark	_	_	508	?	?
33	per	_	_	_	_	34	case	_	_	509	?	?
34	noi	_	_	_	_	60	obl	_	_	510	?	?
35	,	_	_	_	_	34	punct	_	_	511	?	?
36	per	_	_	_	_	37	case	_	_	512	?	?
37	Liberi	_	_	_	_	34	conj	_	_	513	?	?
38	e	_	_	_	_	39	cc	_	_	514	?	?
39	Uguali	_	_	_	_	37	conj	_	_	515	?	?
40	-	_	_	_	_	46	punct	_	_	516	?	?
41	e	_	_	_	_	46	cc	_	_	517	?	?
42	anche	_	_	_	_	43	advmod	_	_	518	?	?
43	questo	_	_	_	_	46	nsubj:pass	_	_	519	?	?
44	deve	_	_	_	_	46	aux	_	_	520	?	?
45	essere	_	_	_	_	46	aux:pass	_	_	521	?	?
46	posto	_	_	_	_	37	advcl	_	_	522	?	?
47	con	_	_	_	_	49	case	_	_	523	?	?
48	grande	_	_	_	_	49	amod	_	_	524	?	?
49	nettezza	_	_	_	_	46	obl	_	_	525	?	?
50	-	_	_	_	_	46	punct	_	_	526	?	?
51	,	_	_	_	_	46	punct	_	_	527	?	?
52	l'	_	_	_	_	53	det	_	_	528	?	?
53	utilizzo	_	_	_	_	60	nsubj:pass	_	_	529	?	?
54-55	delle	_	_	_	_	_	_	_	_	_	_	_
54	di	_	_	_	_	57	case	_	_	530	?	?
55	le	_	_	_	_	57	det	_	_	531	?	?
56	nostre	_	_	_	_	57	det:poss	_	_	532	?	?
57	basi	_	_	_	_	53	nmod	_	_	533	?	?
58	deve	_	_	_	_	60	aux	_	_	534	?	?
59	essere	_	_	_	_	60	aux:pass	_	_	535	?	?
60	inibito	_	_	_	_	28	ccomp	_	_	536	?	?
61-62	ai	_	_	_	_	_	_	_	_	_	_	_
61	a	_	_	_	_	63	case	_	_	537	?	?
62	i	_	_	_	_	63	det	_	_	538	?	?
63	mezzi	_	_	_	_	60	obl	_	_	539	?	?
64	che	_	_	_	_	65	nsubj	_	_	540	?	?
65	partecipano	_	_	_	_	63	acl:relcl	_	_	541	?	?
66	a	_	_	_	_	67	case	_	_	542	?	?
67	raid	_	_	_	_	65	obl	_	_	543	?	?
68	e	_	_	_	_	69	cc	_	_	544	?	?
69	azioni	_	_	_	_	67	conj	_	_	545	?	?
70	militari	_	_	_	_	69	amod	_	_	546	?	?
71	in	_	_	_	_	72	case	_	_	547	?	?
72	Siria	_	_	_	_	69	nmod	_	_	548	?	?
73	.	_	_	_	_	5	punct	_	_	549	?	?
# sent_id = 11
# text = Come dicevo, è nei momenti di difficoltà che occorre andare a rileggere il testo base della nostra identità di nazione libera e democratica, che è la nostra Carta costituzionale.
1	Come	_	_	_	_	2	mark	_	_	550	O	_
2	dicevo	_	_	_	_	7	advcl	_	_	551	O	_
3	,	_	_	_	_	2	punct	_	_	552	O	_
4	è	_	_	_	_	7	cop	_	_	553	O	_
5-6	nei	_	_	_	_	_	_	_	_	_	_	_
5	in	_	_	_	_	7	case	_	_	554	O	_
6	i	_	_	_	_	7	det	_	_	555	O	_
7	momenti	_	_	_	_	0	root	_	_	556	O	_
8	di	_	_	_	_	9	case	_	_	557	O	_
9	difficoltà	_	_	_	_	7	nmod	_	_	558	O	_
10	che	_	_	_	_	11	mark	_	_	559	O	_
11	occorre	_	_	_	_	7	csubj	_	_	560	O	_
12	andare	_	_	_	_	11	csubj	_	_	561	O	_
13	a	_	_	_	_	14	mark	_	_	562	O	_
14	rileggere	_	_	_	_	12	xcomp	_	_	563	O	_
15	il	_	_	_	_	16	det	_	_	564	O	_
16	testo	_	_	_	_	14	obj	_	_	565	O	_
17	base	_	_	_	_	16	compound	_	_	566	O	_
18-19	della	_	_	_	_	_	_	_	_	_	_	_
18	di	_	_	_	_	21	case	_	_	567	O	_
19	la	_	_	_	_	21	det	_	_	568	O	_
20	nostra	_	_	_	_	21	det:poss	_	_	569	O	_
21	identità	_	_	_	_	16	nmod	_	_	570	O	_
22	di	_	_	_	_	23	case	_	_	571	O	_
23	nazione	_	_	_	_	21	nmod	_	_	572	O	_
24	libera	_	_	_	_	23	amod	_	_	573	O	_
