ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	ID_TOKEN_NELL_INTERVENTO	CUE	SCOPE
16	.	_	_	_	_	6	punct	_	_	16	 	 
# sent_id = 2
# text = Chiedo un intervento del Governo, ma anche del Presidente della Camera, affinché venga dato il diritto a tutti di circolare in Sardegna e in Italia (Applausi dei deputati dei gruppi Fratelli d'Italia e Forza Italia-Berlusconi Presidente).
1	Chiedo	_	_	_	_	0	root	_	_	17	O	_
2	un	_	_	_	_	3	det	_	_	18	O	_
3	intervento	_	_	_	_	1	obj	_	_	19	O	_
4-5	del	_	_	_	_	_	_	_	_	_	_	_
4	di	_	_	_	_	6	case	_	_	20	O	_
5	il	_	_	_	_	6	det	_	_	21	O	_
6	Governo	_	_	_	_	3	nmod	_	_	22	O	_
7	,	_	_	_	_	12	punct	_	_	23	O	_
8	ma	_	_	_	_	12	cc	_	_	24	O	_
9	anche	_	_	_	_	12	advmod	_	_	25	O	_
10-11	del	_	_	_	_	_	_	_	_	_	_	_
10	di	_	_	_	_	12	case	_	_	26	O	_
11	il	_	_	_	_	12	det	_	_	27	O	_
12	Presidente	_	_	_	_	6	conj	_	_	28	O	_
13-14	della	_	_	_	_	_	_	_	_	_	_	_
13	di	_	_	_	_	15	case	_	_	29	O	_
14	la	_	_	_	_	15	det	_	_	30	O	_
15	Camera	_	_	_	_	12	nmod	_	_	31	O	_
16	,	_	_	_	_	1	punct	_	_	32	O	_
17	affinché	_	_	_	_	19	mark	_	_	33	O	_
18	venga	_	_	_	_	19	aux:pass	_	_	34	O	_
19	dato	_	_	_	_	1	advcl	_	_	35	O	_
20	il	_	_	_	_	21	det	_	_	36	O	_
21	diritto	_	_	_	_	19	nsubj:pass	_	_	37	O	_
22	a	_	_	_	_	23	case	_	_	38	O	_
23	tutti	_	_	_	_	21	nmod	_	_	39	O	_
24	di	_	_	_	_	25	mark	_	_	40	O	_
25	circolare	_	_	_	_	21	acl	_	_	41	O	_
26	in	_	_	_	_	27	case	_	_	42	O	_
27	Sardegna	_	_	_	_	25	obl	_	_	43	O	_
28	e	_	_	_	_	30	cc	_	_	44	O	_
29	in	_	_	_	_	30	case	_	_	45	O	_
30	Italia	_	_	_	_	27	conj	_	_	46	O	_
31	(	_	_	_	_	32	punct	_	_	47	DESCR.	DESCR.
32	Applausi	_	_	_	_	25	obl	_	_	48	DESCR.	DESCR.
33-34	dei	_	_	_	_	_	_	_	_	_	_	_
33	di	_	_	_	_	35	case	_	_	49	DESCR.	DESCR.
34	i	_	_	_	_	35	det	_	_	50	DESCR.	DESCR.
35	deputati	_	_	_	_	32	nmod	_	_	51	DESCR.	DESCR.
36-37	dei	_	_	_	_	_	_	_	_	_	_	_
36	di	_	_	_	_	38	case	_	_	52	DESCR.	DESCR.
37	i	_	_	_	_	38	det	_	_	53	DESCR.	DESCR.
38	gruppi	_	_	_	_	35	nmod	_	_	54	DESCR.	DESCR.
39	Fratelli	_	_	_	_	38	nmod	_	_	55	DESCR.	DESCR.
40	d'	_	_	_	_	41	case	_	_	56	DESCR.	DESCR.
41	Italia	_	_	_	_	39	nmod	_	_	57	DESCR.	DESCR.
42	e	_	_	_	_	43	cc	_	_	58	DESCR.	DESCR.
43	Forza	_	_	_	_	39	conj	_	_	59	DESCR.	DESCR.
44	Italia	_	_	_	_	43	flat:name	_	_	60	DESCR.	DESCR.
45	-	_	_	_	_	39	punct	_	_	61	DESCR.	DESCR.
46	Berlusconi	_	_	_	_	43	nmod	_	_	62	DESCR.	DESCR.
47	Presidente	_	_	_	_	46	flat:name	_	_	63	DESCR.	DESCR.
48	)	_	_	_	_	32	punct	_	_	64	DESCR.	DESCR.
49	.	_	_	_	_	1	punct	_	_	65	O	_
# INTERVENTO NUMERO 32
# id="tit00070.int00070" cognomeNome="FONTANA Lorenzo" nominativo="PRESIDENTE"
# sent_id = 1
# text = Ha chiesto di parlare l'onorevole Fatuzzo.
1	Ha	_	_	_	_	2	aux	_	_	1	O	_
2	chiesto	_	_	_	_	0	root	_	_	2	O	_
3	di	_	_	_	_	4	mark	_	_	3	O	_
4	parlare	_	_	_	_	2	xcomp	_	_	4	O	_
5	l'	_	_	_	_	6	det	_	_	5	O	_
6	onorevole	_	_	_	_	2	nsubj	_	_	6	O	_
7	Fatuzzo	_	_	_	_	6	nmod	_	_	7	O	_
8	.	_	_	_	_	2	punct	_	_	8	O	_
# sent_id = 2
# text = Ne ha facoltà, per due minuti.
1	Ne	_	_	_	_	2	iobj	_	_	9	O	_
2	ha	_	_	_	_	0	root	_	_	10	O	_
3	facoltà	_	_	_	_	2	obj	_	_	11	O	_
4	,	_	_	_	_	2	punct	_	_	12	O	_
5	per	_	_	_	_	7	case	_	_	13	O	_
6	due	_	_	_	_	7	nummod	_	_	14	O	_
7	minuti	_	_	_	_	2	obl	_	_	15	O	_
8	.	_	_	_	_	2	punct	_	_	16	O	_
# INTERVENTO NUMERO 33
# id="tit00070.int00080" cognomeNome="FATUZZO Carlo" partito="(FI)"
# sent_id = 1
# text = Signor Presidente, colleghi, onorevoli deputati, devo parlare di una situazione che riguarda numerosi cittadini italiani, i quali non hanno la fortuna di potere vedere come tutti noi, ovvero i cittadini non vedenti, o meglio lavoratori non vedenti, che subiscono una grave discriminazione da parte degli enti previdenziali, di cui, ad oggi, non ho mai sentito parlare nessuno.
1	Signor	_	_	_	_	10	vocative	_	_	1	 	 
2	Presidente	_	_	_	_	1	compound	_	_	2	 	 
3	,	_	_	_	_	1	punct	_	_	3	 	 
4	colleghi	_	_	_	_	10	vocative	_	_	4	 	 
5	,	_	_	_	_	4	punct	_	_	5	 	 
6	onorevoli	_	_	_	_	7	amod	_	_	6	 	 
7	deputati	_	_	_	_	10	vocative	_	_	7	 	 
8	,	_	_	_	_	7	punct	_	_	8	 	 
9	devo	_	_	_	_	10	aux	_	_	9	 	 
10	parlare	_	_	_	_	0	root	_	_	10	 	 
11	di	_	_	_	_	13	case	_	_	11	 	 
12	una	_	_	_	_	13	det	_	_	12	 	 
13	situazione	_	_	_	_	10	obl	_	_	13	 	 
14	che	_	_	_	_	15	nsubj	_	_	14	 	 
15	riguarda	_	_	_	_	13	acl:relcl	_	_	15	 	 
16	numerosi	_	_	_	_	17	det	_	_	16	 	 
17	cittadini	_	_	_	_	15	obj	_	_	17	 	 
18	italiani	_	_	_	_	17	amod	_	_	18	 	 
19	,	_	_	_	_	17	punct	_	_	19	 	 
20	i	_	_	_	_	21	det	_	_	20	 	 
21	quali	_	_	_	_	23	nsubj	_	_	21	 	 
22	non	_	_	_	_	23	advmod	_	_	22	 	 
23	hanno	_	_	_	_	17	acl:relcl	_	_	23	 	 
24	la	_	_	_	_	25	det	_	_	24	 	 
25	fortuna	_	_	_	_	23	obj	_	_	25	 	 
26	di	_	_	_	_	28	mark	_	_	26	 	 
27	potere	_	_	_	_	28	aux	_	_	27	 	 
28	vedere	_	_	_	_	25	acl	_	_	28	 	 
29	come	_	_	_	_	31	case	_	_	29	 	 
30	tutti	_	_	_	_	31	det	_	_	30	 	 
31	noi	_	_	_	_	28	obl	_	_	31	 	 
32	,	_	_	_	_	35	punct	_	_	32	 	 
33	ovvero	_	_	_	_	35	cc	_	_	33	 	 
34	i	_	_	_	_	35	det	_	_	34	 	 
35	cittadini	_	_	_	_	17	appos	_	_	35	 	 
36	non	_	_	_	_	37	advmod	_	_	36	 	 
37	vedenti	_	_	_	_	35	amod	_	_	37	 	 
38	,	_	_	_	_	41	punct	_	_	38	 	 
39	o	_	_	_	_	41	cc	_	_	39	 	 
40	meglio	_	_	_	_	41	advmod	_	_	40	 	 
41	lavoratori	_	_	_	_	35	conj	_	_	41	 	 
42	non	_	_	_	_	43	advmod	_	_	42	 	 
43	vedenti	_	_	_	_	41	amod	_	_	43	 	 
44	,	_	_	_	_	41	punct	_	_	44	 	 
45	che	_	_	_	_	46	nsubj	_	_	45	 	 
46	subiscono	_	_	_	_	35	acl:relcl	_	_	46	 	 
47	una	_	_	_	_	49	det	_	_	47	 	 
48	grave	_	_	_	_	49	amod	_	_	48	 	 
49	discriminazione	_	_	_	_	46	obj	_	_	49	 	 
50	da	_	_	_	_	51	case	_	_	50	 	 
51	parte	_	_	_	_	49	nmod	_	_	51	 	 
52-53	degli	_	_	_	_	_	_	_	_	_	_	_
52	di	_	_	_	_	54	case	_	_	52	 	 
53	gli	_	_	_	_	54	det	_	_	53	 	 
54	enti	_	_	_	_	51	nmod	_	_	54	 	 
55	previdenziali	_	_	_	_	54	amod	_	_	55	 	 
56	,	_	_	_	_	54	punct	_	_	56	 	 
57	di	_	_	_	_	58	case	_	_	57	 	 
58	cui	_	_	_	_	66	obl	_	_	58	 	 
59	,	_	_	_	_	58	punct	_	_	59	 	 
60	ad	_	_	_	_	61	case	_	_	60	 	 
61	oggi	_	_	_	_	66	advmod	_	_	61	 	 
62	,	_	_	_	_	61	punct	_	_	62	 	 
63	non	_	_	_	_	66	advmod	_	_	63	 	 
64	ho	_	_	_	_	66	aux	_	_	64	 	 
65	mai	_	_	_	_	66	advmod	_	_	65	 	 
66	sentito	_	_	_	_	54	acl:relcl	_	_	66	 	 
67	parlare	_	_	_	_	66	ccomp	_	_	67	 	 
68	nessuno	_	_	_	_	66	nsubj	_	_	68	 	 
69	.	_	_	_	_	10	punct	_	_	69	 	 
# sent_id = 2
# text = Si tratta del fatto che le lavoratrici, dipendenti di datori di lavoro privati, che hanno diritto alla pensione proprio a motivo della loro cecità - che non le impedisce di svolgere un'attività lavorativa importante, non solo per loro, ma anche per tutta la collettività -, ottengono la pensione all'età di 55 anni;
1	Si	_	_	_	_	2	expl	_	_	70	 	 
2	tratta	_	_	_	_	0	root	_	_	71	 	 
3-4	del	_	_	_	_	_	_	_	_	_	_	_
3	di	_	_	_	_	5	case	_	_	72	 	 
4	il	_	_	_	_	5	det	_	_	73	 	 
5	fatto	_	_	_	_	2	obl	_	_	74	 	 
6	che	_	_	_	_	55	mark	_	_	75	 	 
7	le	_	_	_	_	8	det	_	_	76	 	 
8	lavoratrici	_	_	_	_	55	nsubj	_	_	77	 	 
9	,	_	_	_	_	8	punct	_	_	78	 	 
10	dipendenti	_	_	_	_	8	appos	_	_	79	 	 
11	di	_	_	_	_	12	case	_	_	80	 	 
12	datori	_	_	_	_	10	nmod	_	_	81	 	 
13	di	_	_	_	_	14	case	_	_	82	 	 
14	lavoro	_	_	_	_	12	nmod	_	_	83	 	 
15	privati	_	_	_	_	12	amod	_	_	84	 	 
16	,	_	_	_	_	8	punct	_	_	85	 	 
17	che	_	_	_	_	18	nsubj	_	_	86	 	 
18	hanno	_	_	_	_	8	acl:relcl	_	_	87	 	 
19	diritto	_	_	_	_	18	obj	_	_	88	 	 
20-21	alla	_	_	_	_	_	_	_	_	_	_	_
20	a	_	_	_	_	22	case	_	_	89	 	 
21	la	_	_	_	_	22	det	_	_	90	 	 
22	pensione	_	_	_	_	19	nmod	_	_	91	 	 
23	proprio	_	_	_	_	25	advmod	_	_	92	 	 
24	a	_	_	_	_	25	case	_	_	93	 	 
25	motivo	_	_	_	_	18	obl	_	_	94	 	 
26-27	della	_	_	_	_	_	_	_	_	_	_	_
26	di	_	_	_	_	29	case	_	_	95	 	 
27	la	_	_	_	_	29	det	_	_	96	 	 
28	loro	_	_	_	_	29	det:poss	_	_	97	 	 
29	cecità	_	_	_	_	25	nmod	_	_	98	 	 
30	-	_	_	_	_	34	punct	_	_	99	 	 
31	che	_	_	_	_	34	nsubj	_	_	100	 	 
32	non	_	_	_	_	34	advmod	_	_	101	 	 
33	le	_	_	_	_	34	iobj	_	_	102	 	 
34	impedisce	_	_	_	_	29	acl:relcl	_	_	103	 	 
35	di	_	_	_	_	36	mark	_	_	104	 	 
36	svolgere	_	_	_	_	34	xcomp	_	_	105	 	 
37	un'	_	_	_	_	38	det	_	_	106	 	 
38	attività	_	_	_	_	36	obj	_	_	107	 	 
39	lavorativa	_	_	_	_	38	amod	_	_	108	 	 
40	importante	_	_	_	_	38	amod	_	_	109	 	 
41	,	_	_	_	_	36	punct	_	_	110	 	 
42	non	_	_	_	_	43	advmod	_	_	111	 	 
43	solo	_	_	_	_	45	advmod	_	_	112	 	 
44	per	_	_	_	_	45	case	_	_	113	 	 
45	loro	_	_	_	_	36	obl	_	_	114	 	 
46	,	_	_	_	_	52	punct	_	_	115	 	 
47	ma	_	_	_	_	52	cc	_	_	116	 	 
48	anche	_	_	_	_	52	advmod	_	_	117	 	 
49	per	_	_	_	_	52	case	_	_	118	 	 
50	tutta	_	_	_	_	52	det:predet	_	_	119	 	 
51	la	_	_	_	_	52	det	_	_	120	 	 
52	collettività	_	_	_	_	45	conj	_	_	121	 	 
53	-	_	_	_	_	34	punct	_	_	122	 	 
54	,	_	_	_	_	8	punct	_	_	123	 	 
55	ottengono	_	_	_	_	2	conj	_	_	124	 	 
56	la	_	_	_	_	57	det	_	_	125	 	 
57	pensione	_	_	_	_	55	obj	_	_	126	 	 
58-59	all'	_	_	_	_	_	_	_	_	_	_	_
58	a	_	_	_	_	60	case	_	_	127	 	 
59	l'	_	_	_	_	60	det	_	_	128	 	 
60	età	_	_	_	_	55	obl	_	_	129	 	 
61	di	_	_	_	_	63	case	_	_	130	 	 
62	55	_	_	_	_	63	nummod	_	_	131	 	 
63	anni	_	_	_	_	60	nmod	_	_	132	 	 
64	;	_	_	_	_	2	punct	_	_	133	 	 
# sent_id = 3
# text = mentre, se sono dipendenti dello Stato, svolgendo il medesimo lavoro - svolgendo il medesimo lavoro!
1	mentre	_	_	_	_	5	mark	_	_	134	O	_
2	,	_	_	_	_	5	punct	_	_	135	O	_
3	se	_	_	_	_	5	mark	_	_	136	O	_
4	sono	_	_	_	_	5	cop	_	_	137	O	_
5	dipendenti	_	_	_	_	10	advcl	_	_	138	O	_
6-7	dello	_	_	_	_	_	_	_	_	_	_	_
6	di	_	_	_	_	8	case	_	_	139	O	_
7	lo	_	_	_	_	8	det	_	_	140	O	_
8	Stato	_	_	_	_	5	nmod	_	_	141	O	_
9	,	_	_	_	_	5	punct	_	_	142	O	_
10	svolgendo	_	_	_	_	0	root	_	_	143	O	_
11	il	_	_	_	_	13	det	_	_	144	O	_
12	medesimo	_	_	_	_	13	amod	_	_	145	O	_
13	lavoro	_	_	_	_	10	obj	_	_	146	O	_
14	-	_	_	_	_	10	punct	_	_	147	O	_
15	svolgendo	_	_	_	_	10	advcl	_	_	148	O	_
16	il	_	_	_	_	18	det	_	_	149	O	_
17	medesimo	_	_	_	_	18	amod	_	_	150	O	_
18	lavoro	_	_	_	_	15	obj	_	_	151	O	_
19	!	_	_	_	_	15	punct	_	_	152	O	_
# sent_id = 4
# text = - devono attendere 67 anni di età, cioè dodici anni di più delle loro colleghe.
1	-	_	_	_	_	3	punct	_	_	153	O	_
2	devono	_	_	_	_	3	aux	_	_	154	O	_
3	attendere	_	_	_	_	0	root	_	_	155	O	_
4	67	_	_	_	_	5	nummod	_	_	156	O	_
5	anni	_	_	_	_	3	obj	_	_	157	O	_
6	di	_	_	_	_	7	case	_	_	158	O	_
7	età	_	_	_	_	5	nmod	_	_	159	O	_
8	,	_	_	_	_	11	punct	_	_	160	O	_
9	cioè	_	_	_	_	11	cc	_	_	161	O	_
10	dodici	_	_	_	_	11	nummod	_	_	162	O	_
11	anni	_	_	_	_	5	conj	_	_	163	O	_
12	di	_	_	_	_	13	case	_	_	164	O	_
13	più	_	_	_	_	11	advmod	_	_	165	O	_
14-15	delle	_	_	_	_	_	_	_	_	_	_	_
14	di	_	_	_	_	17	case	_	_	166	O	_
15	le	_	_	_	_	17	det	_	_	167	O	_
16	loro	_	_	_	_	17	det:poss	_	_	168	O	_
17	colleghe	_	_	_	_	13	obl	_	_	169	O	_
18	.	_	_	_	_	3	punct	_	_	170	O	_
# sent_id = 5
# text = Tra l'altro, la legge che ha istituito l'esonero dal pagamento dei contributi all'INPS per i dipendenti dello Stato prevede che debbano avere un trattamento sostitutivo dell'Istituto nazionale della previdenza sociale, che vede così attivo il presidente Boeri.
1	Tra	_	_	_	_	3	case	_	_	171	O	_
2	l'	_	_	_	_	3	det	_	_	172	O	_
3	altro	_	_	_	_	27	obl	_	_	173	O	_
4	,	_	_	_	_	3	punct	_	_	174	O	_
5	la	_	_	_	_	6	det	_	_	175	O	_
6	legge	_	_	_	_	27	nsubj	_	_	176	O	_
7	che	_	_	_	_	9	nsubj	_	_	177	O	_
8	ha	_	_	_	_	9	aux	_	_	178	O	_
9	istituito	_	_	_	_	6	acl:relcl	_	_	179	O	_
10	l'	_	_	_	_	11	det	_	_	180	O	_
11	esonero	_	_	_	_	9	obj	_	_	181	O	_
12-13	dal	_	_	_	_	_	_	_	_	_	_	_
12	da	_	_	_	_	14	case	_	_	182	O	_
13	il	_	_	_	_	14	det	_	_	183	O	_
14	pagamento	_	_	_	_	11	nmod	_	_	184	O	_
15-16	dei	_	_	_	_	_	_	_	_	_	_	_
15	di	_	_	_	_	17	case	_	_	185	O	_
16	i	_	_	_	_	17	det	_	_	186	O	_
17	contributi	_	_	_	_	14	nmod	_	_	187	O	_
18-19	all'	_	_	_	_	_	_	_	_	_	_	_
18	a	_	_	_	_	20	case	_	_	188	O	_
19	l'	_	_	_	_	20	det	_	_	189	O	_
20	INPS	_	_	_	_	17	nmod	_	_	190	O	_
21	per	_	_	_	_	23	case	_	_	191	O	_
22	i	_	_	_	_	23	det	_	_	192	O	_
23	dipendenti	_	_	_	_	11	nmod	_	_	193	O	_
24-25	dello	_	_	_	_	_	_	_	_	_	_	_
24	di	_	_	_	_	26	case	_	_	194	O	_
25	lo	_	_	_	_	26	det	_	_	195	O	_
26	Stato	_	_	_	_	23	nmod	_	_	196	O	_
27	prevede	_	_	_	_	0	root	_	_	197	O	_
28	che	_	_	_	_	30	mark	_	_	198	O	_
29	debbano	_	_	_	_	30	aux	_	_	199	O	_
30	avere	_	_	_	_	27	ccomp	_	_	200	O	_
31	un	_	_	_	_	32	det	_	_	201	O	_
32	trattamento	_	_	_	_	30	obj	_	_	202	O	_
33	sostitutivo	_	_	_	_	32	amod	_	_	203	O	_
34-35	dell'	_	_	_	_	_	_	_	_	_	_	_
34	di	_	_	_	_	36	case	_	_	204	O	_
35	l'	_	_	_	_	36	det	_	_	205	O	_
36	Istituto	_	_	_	_	32	nmod	_	_	206	O	_
37	nazionale	_	_	_	_	36	amod	_	_	207	O	_
38-39	della	_	_	_	_	_	_	_	_	_	_	_
38	di	_	_	_	_	40	case	_	_	208	O	_
39	la	_	_	_	_	40	det	_	_	209	O	_
40	previdenza	_	_	_	_	36	nmod	_	_	210	O	_
41	sociale	_	_	_	_	40	amod	_	_	211	O	_
42	,	_	_	_	_	36	punct	_	_	212	O	_
43	che	_	_	_	_	44	nsubj	_	_	213	O	_
44	vede	_	_	_	_	36	acl:relcl	_	_	214	O	_
45	così	_	_	_	_	44	advmod	_	_	215	O	_
46	attivo	_	_	_	_	44	xcomp	_	_	216	O	_
47	il	_	_	_	_	48	det	_	_	217	O	_
48	presidente	_	_	_	_	44	obj	_	_	218	O	_
49	Boeri	_	_	_	_	48	nmod	_	_	219	O	_
50	.	_	_	_	_	27	punct	_	_	220	O	_
# sent_id = 6
# text = Mi aspetto che si tenga conto che non è una discriminazione accettabile ulteriormente, anche perché sono vietate dall'articolo 13 del Trattato di Amsterdam le discriminazioni nei confronti dei cittadini che hanno diversa età trovandosi in medesima situazione.
1	Mi	_	_	_	_	2	expl	_	_	221	 	 
2	aspetto	_	_	_	_	0	root	_	_	222	 	 
3	che	_	_	_	_	5	mark	_	_	223	 	 
4	si	_	_	_	_	5	expl:impers	_	_	224	 	 
5	tenga	_	_	_	_	2	ccomp	_	_	225	 	 
6	conto	_	_	_	_	5	obj	_	_	226	 	 
7	che	_	_	_	_	9	mark	_	_	227	 	 
8	non	_	_	_	_	9	advmod	_	_	228	 	 
9	è	_	_	_	_	11	cop	_	_	229	 	 
10	una	_	_	_	_	11	det	_	_	230	 	 
11	discriminazione	_	_	_	_	5	ccomp	_	_	231	 	 
12	accettabile	_	_	_	_	11	amod	_	_	232	 	 
13	ulteriormente	_	_	_	_	12	advmod	_	_	233	 	 
14	,	_	_	_	_	11	punct	_	_	234	 	 
15	anche	_	_	_	_	18	advmod	_	_	235	 	 
16	perché	_	_	_	_	18	mark	_	_	236	 	 
17	sono	_	_	_	_	18	aux:pass	_	_	237	 	 
18	vietate	_	_	_	_	11	advcl	_	_	238	 	 
19-20	dall'	_	_	_	_	_	_	_	_	_	_	_
19	da	_	_	_	_	21	case	_	_	239	 	 
20	l'	_	_	_	_	21	det	_	_	240	 	 
21	articolo	_	_	_	_	18	obl:agent	_	_	241	 	 
22	13	_	_	_	_	21	nummod	_	_	242	 	 
23-24	del	_	_	_	_	_	_	_	_	_	_	_
23	di	_	_	_	_	25	case	_	_	243	 	 
24	il	_	_	_	_	25	det	_	_	244	 	 
25	Trattato	_	_	_	_	21	nmod	_	_	245	 	 
26	di	_	_	_	_	27	case	_	_	246	 	 
27	Amsterdam	_	_	_	_	25	nmod	_	_	247	 	 
28	le	_	_	_	_	29	det	_	_	248	 	 
29	discriminazioni	_	_	_	_	18	nsubj:pass	_	_	249	 	 
30-31	nei	_	_	_	_	_	_	_	_	_	_	_
30	in	_	_	_	_	32	case	_	_	250	 	 
31	i	_	_	_	_	32	det	_	_	251	 	 
32	confronti	_	_	_	_	29	nmod	_	_	252	 	 
33-34	dei	_	_	_	_	_	_	_	_	_	_	_
33	di	_	_	_	_	35	case	_	_	253	 	 
34	i	_	_	_	_	35	det	_	_	254	 	 
35	cittadini	_	_	_	_	32	nmod	_	_	255	 	 
36	che	_	_	_	_	37	nsubj	_	_	256	 	 
37	hanno	_	_	_	_	35	acl:relcl	_	_	257	 	 
38	diversa	_	_	_	_	39	amod	_	_	258	 	 
39	età	_	_	_	_	37	obj	_	_	259	 	 
40-41	trovandosi	_	_	_	_	_	_	_	_	_	_	_
40	trovando	_	_	_	_	37	advcl	_	_	260	 	 
41	si	_	_	_	_	40	expl	_	_	261	 	 
42	in	_	_	_	_	44	case	_	_	262	 	 
43	medesima	_	_	_	_	44	amod	_	_	263	 	 
44	situazione	_	_	_	_	40	obl	_	_	264	 	 
45	.	_	_	_	_	2	punct	_	_	265	 	 
# sent_id = 7
# text = È questo il caso dei non vedenti italiani;
1	È	_	_	_	_	4	cop	_	_	266	 	 
2	questo	_	_	_	_	4	nsubj	_	_	267	 	 
3	il	_	_	_	_	4	det	_	_	268	 	 
4	caso	_	_	_	_	0	root	_	_	269	 	 
5-6	dei	_	_	_	_	_	_	_	_	_	_	_
5	di	_	_	_	_	8	case	_	_	270	 	 
6	i	_	_	_	_	8	det	_	_	271	 	 
7	non	_	_	_	_	8	advmod	_	_	272	 	 
8	vedenti	_	_	_	_	4	nmod	_	_	273	 	 
9	italiani	_	_	_	_	8	amod	_	_	274	 	 
10	;	_	_	_	_	4	punct	_	_	275	 	 
# sent_id = 8
# text = è questa una situazione che deve cessare al più presto possibile (Applausi dei deputati del gruppo Forza Italia-Berlusconi Presidente).
1	è	_	_	_	_	4	cop	_	_	276	O	_
2	questa	_	_	_	_	4	nsubj	_	_	277	O	_
3	una	_	_	_	_	4	det	_	_	278	O	_
4	situazione	_	_	_	_	0	root	_	_	279	O	_
5	che	_	_	_	_	7	nsubj	_	_	280	O	_
6	deve	_	_	_	_	7	aux	_	_	281	O	_
7	cessare	_	_	_	_	4	acl:relcl	_	_	282	O	_
8-9	al	_	_	_	_	_	_	_	_	_	_	_
8	a	_	_	_	_	11	case	_	_	283	O	_
9	il	_	_	_	_	11	det	_	_	284	O	_
10	più	_	_	_	_	11	advmod	_	_	285	O	_
11	presto	_	_	_	_	7	advmod	_	_	286	O	_
12	possibile	_	_	_	_	11	amod	_	_	287	O	_
13	(	_	_	_	_	14	punct	_	_	288	DESCR.	DESCR.
14	Applausi	_	_	_	_	7	obl	_	_	289	DESCR.	DESCR.
15-16	dei	_	_	_	_	_	_	_	_	_	_	_
15	di	_	_	_	_	17	case	_	_	290	DESCR.	DESCR.
16	i	_	_	_	_	17	det	_	_	291	DESCR.	DESCR.
17	deputati	_	_	_	_	14	nmod	_	_	292	DESCR.	DESCR.
18-19	del	_	_	_	_	_	_	_	_	_	_	_
18	di	_	_	_	_	20	case	_	_	293	DESCR.	DESCR.
19	il	_	_	_	_	20	det	_	_	294	DESCR.	DESCR.
20	gruppo	_	_	_	_	17	nmod	_	_	295	DESCR.	DESCR.
21	Forza	_	_	_	_	20	nmod	_	_	296	DESCR.	DESCR.
22	Italia	_	_	_	_	21	flat:name	_	_	297	DESCR.	DESCR.
23	-	_	_	_	_	21	punct	_	_	298	DESCR.	DESCR.
24	Berlusconi	_	_	_	_	21	nmod	_	_	299	DESCR.	DESCR.
25	Presidente	_	_	_	_	24	flat:name	_	_	300	DESCR.	DESCR.
26	)	_	_	_	_	14	punct	_	_	301	DESCR.	DESCR.
27	.	_	_	_	_	4	punct	_	_	302	O	_
# INTERVENTO NUMERO 34
# id="tit00070.int00090" cognomeNome="FONTANA Lorenzo" nominativo="PRESIDENTE"
# sent_id = 1
# text = Ha chiesto di parlare l'onorevole Alberto Manca.
1	Ha	_	_	_	_	2	aux	_	_	1	O	_
2	chiesto	_	_	_	_	0	root	_	_	2	O	_
3	di	_	_	_	_	4	mark	_	_	3	O	_
4	parlare	_	_	_	_	2	xcomp	_	_	4	O	_
5	l'	_	_	_	_	6	det	_	_	5	O	_
6	onorevole	_	_	_	_	2	nsubj	_	_	6	O	_
7	Alberto	_	_	_	_	6	nmod	_	_	7	O	_
8	Manca	_	_	_	_	7	flat:name	_	_	8	O	_
9	.	_	_	_	_	2	punct	_	_	9	O	_
# sent_id = 2
# text = Ne ha facoltà, per due minuti.
1	Ne	_	_	_	_	2	iobj	_	_	10	O	_
2	ha	_	_	_	_	0	root	_	_	11	O	_
3	facoltà	_	_	_	_	2	obj	_	_	12	O	_
4	,	_	_	_	_	2	punct	_	_	13	O	_
5	per	_	_	_	_	7	case	_	_	14	O	_
6	due	_	_	_	_	7	nummod	_	_	15	O	_
7	minuti	_	_	_	_	2	obl	_	_	16	O	_
8	.	_	_	_	_	2	punct	_	_	17	O	_
# INTERVENTO NUMERO 35
# id="tit00070.int00100" cognomeNome="MANCA Alberto" partito="(M5S)"
# sent_id = 1
# text = Presidente, con questo mio breve intervento vorrei sollecitare la costituzione di un tavolo prefettizio per l'attuazione delle indicazioni contenute nel verbale della Commissione parlamentare di inchiesta sul fenomeno degli infortuni sul lavoro della XVII legislatura, già oggetto di richiesta da parte dell'AIEA ed inoltrata anche al Presidente della Camera.
1	Presidente	_	_	_	_	9	vocative	_	_	1	O	_
2	,	_	_	_	_	1	punct	_	_	2	O	_
3	con	_	_	_	_	7	case	_	_	3	O	_
4	questo	_	_	_	_	7	det	_	_	4	O	_
5	mio	_	_	_	_	7	det:poss	_	_	5	O	_
6	breve	_	_	_	_	7	amod	_	_	6	O	_
7	intervento	_	_	_	_	9	obl	_	_	7	O	_
8	vorrei	_	_	_	_	9	aux	_	_	8	O	_
9	sollecitare	_	_	_	_	0	root	_	_	9	O	_
10	la	_	_	_	_	11	det	_	_	10	O	_
11	costituzione	_	_	_	_	9	obj	_	_	11	O	_
12	di	_	_	_	_	14	case	_	_	12	O	_
13	un	_	_	_	_	14	det	_	_	13	O	_
14	tavolo	_	_	_	_	11	nmod	_	_	14	O	_
15	prefettizio	_	_	_	_	14	amod	_	_	15	O	_
16	per	_	_	_	_	18	case	_	_	16	O	_
17	l'	_	_	_	_	18	det	_	_	17	O	_
18	attuazione	_	_	_	_	11	nmod	_	_	18	O	_
19-20	delle	_	_	_	_	_	_	_	_	_	_	_
19	di	_	_	_	_	21	case	_	_	19	O	_
